[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 293.7193958715174, Score, 26.833333333333336,sDepthFirstSearchLowCost,Cost, 152.85327219036958, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 487.7815987717735, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 6939.186817189985, Score, 42.5,sDepthFirstSearchLowCost,Cost, 572.7906083141837, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 394.15178263152086, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 14549.955616890491, Score, 39.16666666666667,sDepthFirstSearchLowCost,Cost, 633.0597515613186, Score, -60.333333333333336, PathLength, 180.0,sLeastConnectedFirst,Cost, 270.3380046747947, Score, -18.0, PathLength, 53.0,
hRandomSet,Cost, 67.17773651104571, Score, 34.5,sDepthFirstSearchLowCost,Cost, 266.76914810927036, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 507.94133077108546, Score, -36.0, PathLength, 107.0,
hRandomSet,Cost, 235.21606334823704, Score, 30.833333333333336,sDepthFirstSearchLowCost,Cost, 226.82392873932244, Score, -28.666666666666668, PathLength, 85.0,sLeastConnectedFirst,Cost, 463.2043556608146, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 235.92465550345014, Score, 32.5,sDepthFirstSearchLowCost,Cost, 267.60336568365096, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 515.2999156539672, Score, -35.333333333333336, PathLength, 105.0,
hRandomSet,Cost, 104.22191803668713, Score, 32.333333333333336,sDepthFirstSearchLowCost,Cost, 354.16993521599386, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 390.01691875857773, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 228.78476129034846, Score, 31.833333333333332,sDepthFirstSearchLowCost,Cost, 320.1506231191921, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 444.3179172477237, Score, -30.0, PathLength, 89.0,
hRandomSet,Cost, 183.01848748311735, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 313.8027790449272, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 314.66476636916605, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 21843.475462135648, Score, 31.166666666666668,sDepthFirstSearchLowCost,Cost, 461.9268002955817, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 321.26969803074445, Score, -19.0, PathLength, 56.0,
hRandomSet,Cost, 146.39525798093953, Score, 35.16666666666667,sDepthFirstSearchLowCost,Cost, 312.94334079972555, Score, -32.0, PathLength, 95.0,sLeastConnectedFirst,Cost, 559.8781138720923, Score, -38.333333333333336, PathLength, 114.0,
hRandomSet,Cost, 160.5479097128393, Score, 26.0,sDepthFirstSearchLowCost,Cost, 180.83914902216134, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 353.5321568301904, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 13483.54426662782, Score, 46.66666666666667,sDepthFirstSearchLowCost,Cost, 604.2482191013818, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 401.6178388030471, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 5233.573016270287, Score, 40.5,sDepthFirstSearchLowCost,Cost, 616.2118949782115, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 393.18033301520404, Score, -26.333333333333332, PathLength, 78.0,
hMinimumConnectivity,Cost, 14494.05989698871, Score, 47.166666666666664,sDepthFirstSearchLowCost,Cost, 643.8812149692747, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 571.4901067293462, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 103.86662301875482, Score, 40.166666666666664,sDepthFirstSearchLowCost,Cost, 483.6613249832891, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 429.21939001098445, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 12357.282781972614, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 550.3351345229239, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 118.5784936040924, Score, -7.666666666666666, PathLength, 22.0,
hRandomSet,Cost, 145.13222032354346, Score, 26.5,sDepthFirstSearchLowCost,Cost, 156.85923819194875, Score, -21.0, PathLength, 62.0,sLeastConnectedFirst,Cost, 514.2104394667939, Score, -32.0, PathLength, 95.0,
hMinimumConnectivity,Cost, 23579.65495650129, Score, 46.0,sDepthFirstSearchLowCost,Cost, 511.71492186509573, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 597.1759199215415, Score, -40.33333333333333, PathLength, 120.0,
hRandomSet,Cost, 217.49401648836005, Score, 28.0,sDepthFirstSearchLowCost,Cost, 207.4928354094146, Score, -26.333333333333332, PathLength, 78.0,sLeastConnectedFirst,Cost, 438.80195059617887, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 2772.8147622694064, Score, 40.333333333333336,sDepthFirstSearchLowCost,Cost, 581.7948296161235, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 448.398688625803, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 14181.369351538415, Score, 32.83333333333333,sDepthFirstSearchLowCost,Cost, 278.685510966621, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 479.587949172123, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 18735.43483913934, Score, 41.0,sDepthFirstSearchLowCost,Cost, 558.9896907604336, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 416.7530813146268, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 289.096588637579, Score, 29.166666666666664,sDepthFirstSearchLowCost,Cost, 289.67924448837806, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 369.8895294032743, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 12449.396982555741, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 411.5782424259784, Score, -41.66666666666667, PathLength, 124.0,sLeastConnectedFirst,Cost, 391.4281002943699, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 213.003396445105, Score, 39.333333333333336,sDepthFirstSearchLowCost,Cost, 469.0849525138972, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 554.2814567346629, Score, -36.333333333333336, PathLength, 108.0,
hRandomSet,Cost, 201.57135080231294, Score, 28.833333333333336,sDepthFirstSearchLowCost,Cost, 211.62515038142496, Score, -30.333333333333336, PathLength, 90.0,sLeastConnectedFirst,Cost, 346.8368287685556, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 210.66962430259642, Score, 36.0,sDepthFirstSearchLowCost,Cost, 399.0454629819635, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 425.61080485873464, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 210.27857241017583, Score, 38.66666666666667,sDepthFirstSearchLowCost,Cost, 408.53684105602395, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 525.8430480248303, Score, -34.66666666666667, PathLength, 103.0,
hRandomSet,Cost, 224.07268310347047, Score, 32.666666666666664,sDepthFirstSearchLowCost,Cost, 420.36965209774735, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 384.5103782303743, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 234.17049621323963, Score, 19.833333333333332,sDepthFirstSearchLowCost,Cost, 85.25782879779558, Score, -13.666666666666666, PathLength, 40.0,sLeastConnectedFirst,Cost, 394.31129615014794, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 187.74622193342594, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 375.3685732817415, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 469.81199674786825, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 21890.70131612807, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 514.1804946988544, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 196.47452723727818, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 21213.526335037473, Score, 29.166666666666668,sDepthFirstSearchLowCost,Cost, 249.18775214168323, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 375.7018120919898, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 263.29518044804047, Score, 24.166666666666668,sDepthFirstSearchLowCost,Cost, 176.94725436621732, Score, -21.333333333333336, PathLength, 63.0,sLeastConnectedFirst,Cost, 404.9836414753172, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 14086.34332110646, Score, 48.0,sDepthFirstSearchLowCost,Cost, 609.8737856921277, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 492.8438885670211, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 314.9062999624076, Score, 23.166666666666664,sDepthFirstSearchLowCost,Cost, 163.58230511874044, Score, -23.666666666666668, PathLength, 70.0,sLeastConnectedFirst,Cost, 328.3827750699286, Score, -22.666666666666664, PathLength, 67.0,
hRandomSet,Cost, 263.22577254563754, Score, 48.66666666666667,sDepthFirstSearchLowCost,Cost, 555.3166404078808, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 544.8026639446576, Score, -37.333333333333336, PathLength, 111.0,
hRandomSet,Cost, 580.1810854479048, Score, 29.0,sDepthFirstSearchLowCost,Cost, 250.48255852484144, Score, -30.0, PathLength, 89.0,sLeastConnectedFirst,Cost, 394.78590142623574, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 4540.665114040365, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 570.2672531421629, Score, -53.666666666666664, PathLength, 160.0,sLeastConnectedFirst,Cost, 461.81370081822223, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 15953.423520485214, Score, 25.5,sDepthFirstSearchLowCost,Cost, 384.8104483860378, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 290.5546826876856, Score, -18.0, PathLength, 53.0,
hMinimumConnectivity,Cost, 8551.148313720705, Score, 33.33333333333333,sDepthFirstSearchLowCost,Cost, 564.6564133549938, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 249.7708523111853, Score, -16.666666666666664, PathLength, 49.0,
hMinimumConnectivity,Cost, 9519.06998978898, Score, 39.5,sDepthFirstSearchLowCost,Cost, 701.4692647295503, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 322.7875716673364, Score, -19.333333333333332, PathLength, 57.0,
hMinimumConnectivity,Cost, 12908.169911728959, Score, 41.66666666666667,sDepthFirstSearchLowCost,Cost, 598.9037011368744, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 380.28070932055425, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 166.8137365565542, Score, 29.833333333333336,sDepthFirstSearchLowCost,Cost, 191.6661509910127, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 444.6557093056095, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 167.01813661558185, Score, 39.83333333333333,sDepthFirstSearchLowCost,Cost, 529.6587517016105, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 474.1298442958308, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 29108.5315453665, Score, 41.83333333333333,sDepthFirstSearchLowCost,Cost, 513.2365258386106, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 458.4881622886509, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 19772.855357026005, Score, 45.0,sDepthFirstSearchLowCost,Cost, 646.3967902943339, Score, -61.66666666666667, PathLength, 184.0,sLeastConnectedFirst,Cost, 458.33465927863574, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 17831.450557532575, Score, 30.0,sDepthFirstSearchLowCost,Cost, 372.7441187841328, Score, -39.666666666666664, PathLength, 118.0,sLeastConnectedFirst,Cost, 280.3711202709255, Score, -20.333333333333332, PathLength, 60.0,
hMinimumConnectivity,Cost, 10232.131136023114, Score, 40.5,sDepthFirstSearchLowCost,Cost, 573.6247637531906, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 479.1218973746887, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 10983.19224528968, Score, 32.0,sDepthFirstSearchLowCost,Cost, 564.8463404701535, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 215.13005142677318, Score, -14.333333333333334, PathLength, 42.0,
hMinimumConnectivity,Cost, 25389.472205499856, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 554.872401075773, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 519.0943756743279, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 8427.39264125316, Score, 34.5,sDepthFirstSearchLowCost,Cost, 424.0066667974881, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 310.9462711593106, Score, -22.666666666666664, PathLength, 67.0,
hRandomSet,Cost, 229.55333400140822, Score, 28.666666666666664,sDepthFirstSearchLowCost,Cost, 178.88427650348316, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 484.80758724030665, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 8141.582933877584, Score, 30.5,sDepthFirstSearchLowCost,Cost, 345.70946916735835, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 318.9458953026454, Score, -22.333333333333332, PathLength, 66.0,
hMinimumConnectivity,Cost, 7860.544498145226, Score, 43.5,sDepthFirstSearchLowCost,Cost, 546.2816203953317, Score, -61.66666666666667, PathLength, 184.0,sLeastConnectedFirst,Cost, 353.38614181927915, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 118.49740741191513, Score, 37.16666666666667,sDepthFirstSearchLowCost,Cost, 443.81820125249527, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 416.0929671539503, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 9153.873855775304, Score, 34.166666666666664,sDepthFirstSearchLowCost,Cost, 581.0707512851485, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 257.91091882850213, Score, -16.333333333333332, PathLength, 48.0,
hMinimumConnectivity,Cost, 8991.264094181546, Score, 37.666666666666664,sDepthFirstSearchLowCost,Cost, 448.3205411947284, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 425.6062031863164, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 86.77526011949608, Score, 27.5,sDepthFirstSearchLowCost,Cost, 162.88274818668418, Score, -20.666666666666668, PathLength, 61.0,sLeastConnectedFirst,Cost, 503.8681920652294, Score, -34.333333333333336, PathLength, 102.0,
hRandomSet,Cost, 148.35135032685525, Score, 41.5,sDepthFirstSearchLowCost,Cost, 496.5023499793678, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 455.2363667123091, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 121.08127843197246, Score, 33.16666666666667,sDepthFirstSearchLowCost,Cost, 140.31499289067148, Score, -25.333333333333336, PathLength, 75.0,sLeastConnectedFirst,Cost, 608.784367589178, Score, -41.0, PathLength, 122.0,
hRandomSet,Cost, 198.7540431177901, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 146.67660657022387, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 554.5372862402282, Score, -38.0, PathLength, 113.0,
hRandomSet,Cost, 107.24542268104375, Score, 27.666666666666664,sDepthFirstSearchLowCost,Cost, 167.59525005049858, Score, -23.666666666666668, PathLength, 70.0,sLeastConnectedFirst,Cost, 501.02074475483647, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 111.00967787419508, Score, 35.666666666666664,sDepthFirstSearchLowCost,Cost, 424.3597219161715, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 489.298955112641, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 173.95427735516347, Score, 31.0,sDepthFirstSearchLowCost,Cost, 399.98700494007295, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 340.47138145003476, Score, -23.0, PathLength, 68.0,
hMinimumConnectivity,Cost, 3828.540649512428, Score, 44.166666666666664,sDepthFirstSearchLowCost,Cost, 615.7028972905475, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 468.65752801358775, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 9518.713929930393, Score, 44.5,sDepthFirstSearchLowCost,Cost, 595.4473297818414, Score, -53.0, PathLength, 158.0,sLeastConnectedFirst,Cost, 546.4172137931753, Score, -36.0, PathLength, 107.0,
hMinimumConnectivity,Cost, 9846.770275231613, Score, 39.0,sDepthFirstSearchLowCost,Cost, 347.3273389991435, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 611.6196013589333, Score, -40.33333333333333, PathLength, 120.0,
hRandomSet,Cost, 209.276310638186, Score, 38.5,sDepthFirstSearchLowCost,Cost, 338.6065444635489, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 535.2908969536652, Score, -39.33333333333333, PathLength, 117.0,
hRandomSet,Cost, 155.5292803829141, Score, 23.333333333333336,sDepthFirstSearchLowCost,Cost, 209.22222286334747, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 285.160942903745, Score, -20.0, PathLength, 59.0,
hMinimumConnectivity,Cost, 4016.601750554808, Score, 33.83333333333333,sDepthFirstSearchLowCost,Cost, 510.93296766715025, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 267.85897704454396, Score, -19.666666666666664, PathLength, 58.0,
hMinimumConnectivity,Cost, 10915.101492199965, Score, 43.83333333333333,sDepthFirstSearchLowCost,Cost, 614.0164175682065, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 381.4609632583394, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 138.7338864678909, Score, 33.5,sDepthFirstSearchLowCost,Cost, 440.8409458432701, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 330.39203697691966, Score, -23.333333333333332, PathLength, 69.0,
hMinimumConnectivity,Cost, 32442.276760080986, Score, 45.33333333333333,sDepthFirstSearchLowCost,Cost, 640.4637371258792, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 520.5660801669567, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 14713.342601426395, Score, 35.66666666666667,sDepthFirstSearchLowCost,Cost, 425.4641498714549, Score, -41.333333333333336, PathLength, 123.0,sLeastConnectedFirst,Cost, 475.8849433431216, Score, -30.0, PathLength, 89.0,
hRandomSet,Cost, 312.24076515488383, Score, 31.833333333333336,sDepthFirstSearchLowCost,Cost, 370.102986644064, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 415.2040590079022, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 290.68253137617546, Score, 42.33333333333333,sDepthFirstSearchLowCost,Cost, 552.8544681336435, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 438.856729653232, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 3737.206709690947, Score, 47.0,sDepthFirstSearchLowCost,Cost, 626.1131441798046, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 458.7778445539834, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 124.77346892612093, Score, 33.333333333333336,sDepthFirstSearchLowCost,Cost, 351.8520084998557, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 409.6103439123208, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 110.83008514581086, Score, 29.666666666666664,sDepthFirstSearchLowCost,Cost, 329.07041589998005, Score, -33.666666666666664, PathLength, 100.0,sLeastConnectedFirst,Cost, 392.8532096970107, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 206.29609906269698, Score, 30.833333333333336,sDepthFirstSearchLowCost,Cost, 557.4754695905159, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 204.75897755843062, Score, -14.333333333333334, PathLength, 42.0,
