[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 361.247953010725, Score, 37.66666666666667,sDepthFirstSearchLowCost,Cost, 463.87661176101295, Score, -42.333333333333336, PathLength, 126.0,sMostConnectedFirst,Cost, 477.26897345858885, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 166.04961380101673, Score, 47.0,sDepthFirstSearchLowCost,Cost, 428.85683159011546, Score, -40.666666666666664, PathLength, 121.0,sMostConnectedFirst,Cost, 785.4275106591599, Score, -53.333333333333336, PathLength, 159.0,
hRandomSet,Cost, 197.40767725957826, Score, 63.666666666666664,sDepthFirstSearchLowCost,Cost, 414.7439713110706, Score, -41.0, PathLength, 122.0,sMostConnectedFirst,Cost, 1383.5159072200954, Score, -86.33333333333333, PathLength, 258.0,
hRandomSet,Cost, 225.75865249212174, Score, 30.666666666666668,sDepthFirstSearchLowCost,Cost, 245.5144625672879, Score, -30.0, PathLength, 89.0,sMostConnectedFirst,Cost, 432.19393757424996, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 16757.49852753667, Score, 103.0,sDepthFirstSearchLowCost,Cost, 615.9483238390256, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 2212.9400270459532, Score, -141.66666666666669, PathLength, 424.0,
hMinimumConnectivity,Cost, 19124.311355098325, Score, 46.666666666666664,sDepthFirstSearchLowCost,Cost, 434.1003793260718, Score, -46.666666666666664, PathLength, 139.0,sMostConnectedFirst,Cost, 724.4698938662773, Score, -46.666666666666664, PathLength, 139.0,
hMinimumConnectivity,Cost, 17747.612914671892, Score, 128.0,sDepthFirstSearchLowCost,Cost, 647.4411245842507, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 3109.755146617706, Score, -194.33333333333334, PathLength, 582.0,
hRandomSet,Cost, 271.95029034262063, Score, 36.166666666666664,sDepthFirstSearchLowCost,Cost, 215.8900328151923, Score, -27.0, PathLength, 80.0,sMostConnectedFirst,Cost, 706.5989808547664, Score, -45.33333333333333, PathLength, 135.0,
hMinimumConnectivity,Cost, 5258.145966150418, Score, 56.66666666666667,sDepthFirstSearchLowCost,Cost, 637.2005785183635, Score, -59.0, PathLength, 176.0,sMostConnectedFirst,Cost, 804.1520993779394, Score, -54.333333333333336, PathLength, 162.0,
hRandomSet,Cost, 117.52873194540267, Score, 36.0,sDepthFirstSearchLowCost,Cost, 251.84241656330565, Score, -30.666666666666664, PathLength, 91.0,sMostConnectedFirst,Cost, 603.0199766592566, Score, -41.333333333333336, PathLength, 123.0,
hRandomSet,Cost, 306.9832653093936, Score, 46.333333333333336,sDepthFirstSearchLowCost,Cost, 379.6393173688261, Score, -37.666666666666664, PathLength, 112.0,sMostConnectedFirst,Cost, 780.0331108245603, Score, -55.00000000000001, PathLength, 164.0,
hMinimumConnectivity,Cost, 4866.9400126461205, Score, 144.0,sDepthFirstSearchLowCost,Cost, 668.9020400893489, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 3210.5457699721546, Score, -223.66666666666669, PathLength, 670.0,
hMinimumConnectivity,Cost, 4700.447957706949, Score, 86.16666666666667,sDepthFirstSearchLowCost,Cost, 506.5664766446102, Score, -55.333333333333336, PathLength, 165.0,sMostConnectedFirst,Cost, 1700.8899398193187, Score, -117.0, PathLength, 350.0,
hRandomSet,Cost, 317.1991460460016, Score, 29.666666666666664,sDepthFirstSearchLowCost,Cost, 204.9567079436926, Score, -28.666666666666668, PathLength, 85.0,sMostConnectedFirst,Cost, 442.23837268104506, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 261.50902925741036, Score, 31.166666666666668,sDepthFirstSearchLowCost,Cost, 201.14038998468428, Score, -26.0, PathLength, 77.0,sMostConnectedFirst,Cost, 522.4466254410125, Score, -36.333333333333336, PathLength, 108.0,
hRandomSet,Cost, 304.2213331405147, Score, 29.166666666666668,sDepthFirstSearchLowCost,Cost, 271.6013744261913, Score, -28.666666666666668, PathLength, 85.0,sMostConnectedFirst,Cost, 435.31820720099927, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 5021.977919867711, Score, 51.0,sDepthFirstSearchLowCost,Cost, 447.51578611526173, Score, -46.33333333333333, PathLength, 138.0,sMostConnectedFirst,Cost, 922.4569593452773, Score, -55.666666666666664, PathLength, 166.0,
hMinimumConnectivity,Cost, 14496.058643072529, Score, 48.166666666666664,sDepthFirstSearchLowCost,Cost, 503.53945974664856, Score, -50.0, PathLength, 149.0,sMostConnectedFirst,Cost, 640.4881021366307, Score, -46.33333333333333, PathLength, 138.0,
hRandomSet,Cost, 116.38372668769894, Score, 46.166666666666664,sDepthFirstSearchLowCost,Cost, 380.3522495675405, Score, -37.666666666666664, PathLength, 112.0,sMostConnectedFirst,Cost, 826.310318467595, Score, -54.666666666666664, PathLength, 163.0,
hMinimumConnectivity,Cost, 2330.7483933460176, Score, 41.66666666666667,sDepthFirstSearchLowCost,Cost, 411.06249508941164, Score, -40.0, PathLength, 119.0,sMostConnectedFirst,Cost, 668.1845479409815, Score, -43.333333333333336, PathLength, 129.0,
hMinimumConnectivity,Cost, 4262.075771526809, Score, 69.66666666666666,sDepthFirstSearchLowCost,Cost, 546.7284127136655, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1273.1606752041062, Score, -87.33333333333333, PathLength, 261.0,
hMinimumConnectivity,Cost, 16415.642973713813, Score, 63.666666666666664,sDepthFirstSearchLowCost,Cost, 482.49077337029405, Score, -45.33333333333333, PathLength, 135.0,sMostConnectedFirst,Cost, 1223.1207130498772, Score, -82.0, PathLength, 245.0,
hRandomSet,Cost, 71.39584972407526, Score, 46.5,sDepthFirstSearchLowCost,Cost, 368.6479791668192, Score, -36.333333333333336, PathLength, 108.0,sMostConnectedFirst,Cost, 874.2762987724243, Score, -56.666666666666664, PathLength, 169.0,
hRandomSet,Cost, 130.78096604921714, Score, 21.166666666666664,sDepthFirstSearchLowCost,Cost, 150.4094164380136, Score, -22.666666666666664, PathLength, 67.0,sMostConnectedFirst,Cost, 311.9793133830872, Score, -19.666666666666664, PathLength, 58.0,
hRandomSet,Cost, 243.25414766876207, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 287.5621127029051, Score, -31.666666666666664, PathLength, 94.0,sMostConnectedFirst,Cost, 473.9218048023842, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 138.59918148676894, Score, 30.333333333333336,sDepthFirstSearchLowCost,Cost, 393.8345801143293, Score, -37.0, PathLength, 110.0,sMostConnectedFirst,Cost, 380.12336776114637, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 2563.0629626763566, Score, 62.666666666666664,sDepthFirstSearchLowCost,Cost, 457.936547385447, Score, -44.0, PathLength, 131.0,sMostConnectedFirst,Cost, 1179.6355320377381, Score, -81.33333333333333, PathLength, 243.0,
hMinimumConnectivity,Cost, 13260.379942772151, Score, 74.0,sDepthFirstSearchLowCost,Cost, 311.37447362071237, Score, -34.66666666666667, PathLength, 103.0,sMostConnectedFirst,Cost, 1785.845873327846, Score, -113.33333333333333, PathLength, 339.0,
hMinimumConnectivity,Cost, 8321.869989503524, Score, 65.5,sDepthFirstSearchLowCost,Cost, 584.6653371160527, Score, -63.0, PathLength, 188.0,sMostConnectedFirst,Cost, 934.7308259607944, Score, -68.0, PathLength, 203.0,
hRandomSet,Cost, 95.46927471355716, Score, 27.5,sDepthFirstSearchLowCost,Cost, 158.35767530100833, Score, -21.0, PathLength, 62.0,sMostConnectedFirst,Cost, 487.51967082902047, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 8607.078559607118, Score, 57.83333333333333,sDepthFirstSearchLowCost,Cost, 588.7498655879266, Score, -52.33333333333333, PathLength, 156.0,sMostConnectedFirst,Cost, 1014.9028938621093, Score, -63.33333333333333, PathLength, 189.0,
hMinimumConnectivity,Cost, 15610.636367291876, Score, 84.33333333333334,sDepthFirstSearchLowCost,Cost, 665.0648575176812, Score, -60.0, PathLength, 179.0,sMostConnectedFirst,Cost, 1777.8416536013715, Score, -108.66666666666667, PathLength, 325.0,
hRandomSet,Cost, 166.46288507464314, Score, 36.0,sDepthFirstSearchLowCost,Cost, 216.51166439882923, Score, -28.333333333333332, PathLength, 84.0,sMostConnectedFirst,Cost, 604.7971872192461, Score, -43.666666666666664, PathLength, 130.0,
hRandomSet,Cost, 96.04892022335225, Score, 35.833333333333336,sDepthFirstSearchLowCost,Cost, 365.11499044558826, Score, -35.66666666666667, PathLength, 106.0,sMostConnectedFirst,Cost, 535.3222679023828, Score, -36.0, PathLength, 107.0,
hRandomSet,Cost, 232.12462901339313, Score, 51.16666666666667,sDepthFirstSearchLowCost,Cost, 153.0176283747653, Score, -24.333333333333336, PathLength, 72.0,sMostConnectedFirst,Cost, 1026.4722790898247, Score, -78.0, PathLength, 233.0,
hMinimumConnectivity,Cost, 27451.359679150002, Score, 78.33333333333333,sDepthFirstSearchLowCost,Cost, 611.0914876708376, Score, -57.666666666666664, PathLength, 172.0,sMostConnectedFirst,Cost, 1559.646302381165, Score, -99.0, PathLength, 296.0,
hMinimumConnectivity,Cost, 6605.978622724776, Score, 91.83333333333333,sDepthFirstSearchLowCost,Cost, 409.4750138785732, Score, -38.666666666666664, PathLength, 115.0,sMostConnectedFirst,Cost, 2335.757618999197, Score, -145.0, PathLength, 434.0,
hMinimumConnectivity,Cost, 9331.051408040523, Score, 71.66666666666666,sDepthFirstSearchLowCost,Cost, 671.8623697253794, Score, -63.33333333333333, PathLength, 189.0,sMostConnectedFirst,Cost, 1199.0749480571185, Score, -80.0, PathLength, 239.0,
hRandomSet,Cost, 156.94291811353605, Score, 22.0,sDepthFirstSearchLowCost,Cost, 98.9824798855648, Score, -15.0, PathLength, 44.0,sMostConnectedFirst,Cost, 452.78337926551, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 124.37862478979349, Score, 45.0,sDepthFirstSearchLowCost,Cost, 508.9933976660501, Score, -53.333333333333336, PathLength, 159.0,sMostConnectedFirst,Cost, 528.8048031843499, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 72.47530471411433, Score, 46.0,sDepthFirstSearchLowCost,Cost, 420.4819246397882, Score, -40.33333333333333, PathLength, 120.0,sMostConnectedFirst,Cost, 714.8197052526882, Score, -51.66666666666667, PathLength, 154.0,
hRandomSet,Cost, 237.27797423649318, Score, 28.5,sDepthFirstSearchLowCost,Cost, 178.9754315246312, Score, -25.333333333333336, PathLength, 75.0,sMostConnectedFirst,Cost, 461.3849619733702, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 224.49828580624728, Score, 70.5,sDepthFirstSearchLowCost,Cost, 278.1688063831825, Score, -32.33333333333333, PathLength, 96.0,sMostConnectedFirst,Cost, 1660.6405459306088, Score, -108.66666666666667, PathLength, 325.0,
hMinimumConnectivity,Cost, 16172.36983204587, Score, 96.66666666666666,sDepthFirstSearchLowCost,Cost, 594.795893352093, Score, -62.33333333333333, PathLength, 186.0,sMostConnectedFirst,Cost, 1929.4625272320689, Score, -131.0, PathLength, 392.0,
hMinimumConnectivity,Cost, 2883.2622249742917, Score, 64.66666666666667,sDepthFirstSearchLowCost,Cost, 585.1444051610857, Score, -60.333333333333336, PathLength, 180.0,sMostConnectedFirst,Cost, 1041.9773344415821, Score, -69.0, PathLength, 206.0,
hRandomSet,Cost, 96.17637709889735, Score, 30.33333333333333,sDepthFirstSearchLowCost,Cost, 225.45637587235822, Score, -31.666666666666664, PathLength, 94.0,sMostConnectedFirst,Cost, 445.9407314408829, Score, -28.999999999999996, PathLength, 86.0,
hRandomSet,Cost, 119.28939254436386, Score, 31.333333333333332,sDepthFirstSearchLowCost,Cost, 207.46284167265875, Score, -26.0, PathLength, 77.0,sMostConnectedFirst,Cost, 576.9598243505379, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 307.68334514018954, Score, 38.0,sDepthFirstSearchLowCost,Cost, 318.92179617475165, Score, -40.666666666666664, PathLength, 121.0,sMostConnectedFirst,Cost, 517.7688439510919, Score, -35.333333333333336, PathLength, 105.0,
hRandomSet,Cost, 245.60132240506238, Score, 61.5,sDepthFirstSearchLowCost,Cost, 179.15714556739727, Score, -23.666666666666668, PathLength, 70.0,sMostConnectedFirst,Cost, 1573.8550806245464, Score, -99.33333333333333, PathLength, 297.0,
hMinimumConnectivity,Cost, 3400.419431246908, Score, 59.5,sDepthFirstSearchLowCost,Cost, 563.6923717996923, Score, -56.333333333333336, PathLength, 168.0,sMostConnectedFirst,Cost, 912.7240394892345, Score, -62.66666666666667, PathLength, 187.0,
hRandomSet,Cost, 306.9025523152556, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 353.98236680796253, Score, -37.0, PathLength, 110.0,sMostConnectedFirst,Cost, 358.80535014348254, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 219.77640731073396, Score, 35.0,sDepthFirstSearchLowCost,Cost, 315.7316874453871, Score, -36.0, PathLength, 107.0,sMostConnectedFirst,Cost, 518.5132445370043, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 22659.737805222063, Score, 71.33333333333333,sDepthFirstSearchLowCost,Cost, 591.8558393526839, Score, -65.0, PathLength, 194.0,sMostConnectedFirst,Cost, 1204.5122514974128, Score, -77.66666666666666, PathLength, 232.0,
hMinimumConnectivity,Cost, 2637.6616817091053, Score, 65.66666666666666,sDepthFirstSearchLowCost,Cost, 459.3131002191203, Score, -41.66666666666667, PathLength, 124.0,sMostConnectedFirst,Cost, 1341.9521228472727, Score, -89.66666666666666, PathLength, 268.0,
hMinimumConnectivity,Cost, 5218.214231870227, Score, 55.33333333333333,sDepthFirstSearchLowCost,Cost, 461.74303436380154, Score, -43.666666666666664, PathLength, 130.0,sMostConnectedFirst,Cost, 1013.2248979199137, Score, -67.0, PathLength, 200.0,
hMinimumConnectivity,Cost, 18387.727005296307, Score, 51.83333333333333,sDepthFirstSearchLowCost,Cost, 358.35626658879016, Score, -36.0, PathLength, 107.0,sMostConnectedFirst,Cost, 1019.8203079244172, Score, -67.66666666666666, PathLength, 202.0,
hRandomSet,Cost, 165.0606474550534, Score, 26.333333333333336,sDepthFirstSearchLowCost,Cost, 215.96738394786277, Score, -27.333333333333332, PathLength, 81.0,sMostConnectedFirst,Cost, 400.82517383829844, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 255.848082315136, Score, 62.66666666666667,sDepthFirstSearchLowCost,Cost, 559.856690892286, Score, -53.666666666666664, PathLength, 160.0,sMostConnectedFirst,Cost, 1050.1454948019718, Score, -71.66666666666667, PathLength, 214.0,
hRandomSet,Cost, 159.5367510984537, Score, 28.0,sDepthFirstSearchLowCost,Cost, 211.49400856047478, Score, -26.666666666666668, PathLength, 79.0,sMostConnectedFirst,Cost, 427.5147635913079, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 17710.972782494395, Score, 51.16666666666667,sDepthFirstSearchLowCost,Cost, 614.4354987345077, Score, -55.333333333333336, PathLength, 165.0,sMostConnectedFirst,Cost, 715.6223720512573, Score, -47.0, PathLength, 140.0,
hMinimumConnectivity,Cost, 12770.852108578943, Score, 87.83333333333333,sDepthFirstSearchLowCost,Cost, 673.8640461851053, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 1850.9883292937516, Score, -114.99999999999999, PathLength, 344.0,
hMinimumConnectivity,Cost, 20707.312843495954, Score, 66.16666666666666,sDepthFirstSearchLowCost,Cost, 564.1499907032022, Score, -52.0, PathLength, 155.0,sMostConnectedFirst,Cost, 1362.5107203470268, Score, -80.33333333333333, PathLength, 240.0,
hRandomSet,Cost, 207.14324417816636, Score, 41.333333333333336,sDepthFirstSearchLowCost,Cost, 484.372870860311, Score, -47.333333333333336, PathLength, 141.0,sMostConnectedFirst,Cost, 563.4617143098133, Score, -35.333333333333336, PathLength, 105.0,
hRandomSet,Cost, 139.8397719454801, Score, 21.333333333333336,sDepthFirstSearchLowCost,Cost, 156.3134775356154, Score, -22.0, PathLength, 65.0,sMostConnectedFirst,Cost, 318.7088293404845, Score, -20.666666666666668, PathLength, 61.0,
hRandomSet,Cost, 336.40674791553784, Score, 40.33333333333333,sDepthFirstSearchLowCost,Cost, 202.80043258599488, Score, -26.0, PathLength, 77.0,sMostConnectedFirst,Cost, 810.7842214607632, Score, -54.666666666666664, PathLength, 163.0,
hMinimumConnectivity,Cost, 13063.068444164755, Score, 82.83333333333334,sDepthFirstSearchLowCost,Cost, 566.8579991786918, Score, -63.66666666666667, PathLength, 190.0,sMostConnectedFirst,Cost, 1507.2184855870946, Score, -102.0, PathLength, 305.0,
hRandomSet,Cost, 85.55286916642973, Score, 39.0,sDepthFirstSearchLowCost,Cost, 311.99296393790996, Score, -31.666666666666664, PathLength, 94.0,sMostConnectedFirst,Cost, 795.4323464463781, Score, -46.33333333333333, PathLength, 138.0,
hMinimumConnectivity,Cost, 19667.305561612906, Score, 59.83333333333333,sDepthFirstSearchLowCost,Cost, 561.7190932685814, Score, -55.00000000000001, PathLength, 164.0,sMostConnectedFirst,Cost, 898.2658811876242, Score, -64.66666666666666, PathLength, 193.0,
hRandomSet,Cost, 152.48330504496468, Score, 39.0,sDepthFirstSearchLowCost,Cost, 369.12787184617383, Score, -34.333333333333336, PathLength, 102.0,sMostConnectedFirst,Cost, 685.7338589942328, Score, -43.666666666666664, PathLength, 130.0,
hMinimumConnectivity,Cost, 15064.343921956068, Score, 73.5,sDepthFirstSearchLowCost,Cost, 528.748141053236, Score, -53.333333333333336, PathLength, 159.0,sMostConnectedFirst,Cost, 1388.6263624459048, Score, -93.66666666666667, PathLength, 280.0,
hRandomSet,Cost, 155.47131745576456, Score, 20.666666666666668,sDepthFirstSearchLowCost,Cost, 222.62378002319147, Score, -28.666666666666668, PathLength, 85.0,sMostConnectedFirst,Cost, 204.5658914462311, Score, -12.666666666666668, PathLength, 37.0,
hRandomSet,Cost, 137.8566041205689, Score, 39.666666666666664,sDepthFirstSearchLowCost,Cost, 219.63113901719404, Score, -28.333333333333332, PathLength, 84.0,sMostConnectedFirst,Cost, 829.5473787404622, Score, -51.0, PathLength, 152.0,
hMinimumConnectivity,Cost, 12234.345306703382, Score, 66.5,sDepthFirstSearchLowCost,Cost, 527.4523887912159, Score, -57.666666666666664, PathLength, 172.0,sMostConnectedFirst,Cost, 1081.0554047468222, Score, -75.33333333333333, PathLength, 225.0,
hRandomSet,Cost, 281.39447752325384, Score, 42.833333333333336,sDepthFirstSearchLowCost,Cost, 473.2222763849596, Score, -43.0, PathLength, 128.0,sMostConnectedFirst,Cost, 695.9681694111382, Score, -42.66666666666667, PathLength, 127.0,
hRandomSet,Cost, 262.16568490374954, Score, 46.333333333333336,sDepthFirstSearchLowCost,Cost, 320.8333897168864, Score, -36.666666666666664, PathLength, 109.0,sMostConnectedFirst,Cost, 810.3549326416158, Score, -56.00000000000001, PathLength, 167.0,
hMinimumConnectivity,Cost, 11030.434732342816, Score, 60.5,sDepthFirstSearchLowCost,Cost, 569.753822134042, Score, -59.333333333333336, PathLength, 177.0,sMostConnectedFirst,Cost, 936.9874061041511, Score, -61.66666666666667, PathLength, 184.0,
hRandomSet,Cost, 290.96941037802253, Score, 26.5,sDepthFirstSearchLowCost,Cost, 182.5953678842635, Score, -26.0, PathLength, 77.0,sMostConnectedFirst,Cost, 391.2825271582251, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 18559.043354437268, Score, 70.66666666666666,sDepthFirstSearchLowCost,Cost, 461.7484811490883, Score, -43.0, PathLength, 128.0,sMostConnectedFirst,Cost, 1565.3394560031288, Score, -98.33333333333333, PathLength, 294.0,
