[1000, [MinimumConnectivity,1][RandomSet,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 119.5250431780189, Score, 41.16666666666667,sDepthFirstSearchLowCost,Cost, 515.4495862819517, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 489.27573031919565, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 15097.324737355248, Score, 41.5,sDepthFirstSearchLowCost,Cost, 441.16224118852807, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 594.5102345322553, Score, -40.0, PathLength, 119.0,
hRandomSet,Cost, 241.7942900210642, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 509.74233584860815, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 580.0338865749515, Score, -37.0, PathLength, 110.0,
hMinimumConnectivity,Cost, 15746.541447922606, Score, 33.16666666666667,sDepthFirstSearchLowCost,Cost, 262.37972316329893, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 403.39086980103747, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 19699.483892963828, Score, 39.5,sDepthFirstSearchLowCost,Cost, 482.7397894228317, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 406.8379201237774, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 11269.572054891005, Score, 26.5,sDepthFirstSearchLowCost,Cost, 222.3215234105724, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 303.7572928358338, Score, -22.0, PathLength, 65.0,
hRandomSet,Cost, 87.01190048550023, Score, 19.166666666666664,sDepthFirstSearchLowCost,Cost, 85.93918583111873, Score, -18.333333333333332, PathLength, 54.0,sLeastConnectedFirst,Cost, 283.88306507887154, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 223.1182912123764, Score, 36.0,sDepthFirstSearchLowCost,Cost, 230.5184543320076, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 604.0203827548027, Score, -42.333333333333336, PathLength, 126.0,
hMinimumConnectivity,Cost, 9852.868918220081, Score, 32.83333333333333,sDepthFirstSearchLowCost,Cost, 263.44118577513615, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 444.1216744516125, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 226.41561861873473, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 276.66002886338356, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 447.84593160451277, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 3536.942750947685, Score, 42.0,sDepthFirstSearchLowCost,Cost, 640.5803054359204, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 421.38765562896657, Score, -27.0, PathLength, 80.0,
hMinimumConnectivity,Cost, 15679.239619439133, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 410.78674968811794, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 370.9392206988475, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 147.87784076818326, Score, 32.833333333333336,sDepthFirstSearchLowCost,Cost, 390.73983321255616, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 407.3507999004067, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 12530.276421753018, Score, 43.0,sDepthFirstSearchLowCost,Cost, 597.8183876774278, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 453.1562610244386, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 13091.289518257696, Score, 48.0,sDepthFirstSearchLowCost,Cost, 584.5804160094298, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 499.1436613055527, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 193.3024174049435, Score, 32.0,sDepthFirstSearchLowCost,Cost, 487.13026702470995, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 330.9251185016699, Score, -20.666666666666668, PathLength, 61.0,
hRandomSet,Cost, 172.25747184506645, Score, 31.333333333333332,sDepthFirstSearchLowCost,Cost, 222.91674456690848, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 454.04451495101125, Score, -32.0, PathLength, 95.0,
hMinimumConnectivity,Cost, 3837.517135032717, Score, 34.83333333333333,sDepthFirstSearchLowCost,Cost, 524.4116203765064, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 339.6684650952006, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 18424.35360104984, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 480.35064451635014, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 420.6507742652196, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 15185.096397501613, Score, 38.66666666666667,sDepthFirstSearchLowCost,Cost, 509.5043740062186, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 435.76911224322345, Score, -28.666666666666668, PathLength, 85.0,
hRandomSet,Cost, 223.15340325444282, Score, 33.33333333333333,sDepthFirstSearchLowCost,Cost, 312.4983449020345, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 491.52348394792784, Score, -34.333333333333336, PathLength, 102.0,
hMinimumConnectivity,Cost, 16178.935376176047, Score, 39.16666666666667,sDepthFirstSearchLowCost,Cost, 561.0181244978642, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 335.1005598259033, Score, -24.333333333333336, PathLength, 72.0,
hMinimumConnectivity,Cost, 8007.359767251065, Score, 46.0,sDepthFirstSearchLowCost,Cost, 639.8440753895768, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 491.3646652280469, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 129.36368758505128, Score, 35.66666666666667,sDepthFirstSearchLowCost,Cost, 454.70859548305657, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 397.98831406671184, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 368.2902291527517, Score, 30.0,sDepthFirstSearchLowCost,Cost, 316.34282464600955, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 417.18585268571616, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 108.96121650625237, Score, 19.833333333333332,sDepthFirstSearchLowCost,Cost, 33.40175573738801, Score, -7.666666666666666, PathLength, 22.0,sLeastConnectedFirst,Cost, 466.74785819024623, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 95.84031978381951, Score, 19.666666666666664,sDepthFirstSearchLowCost,Cost, 118.65945279834767, Score, -20.333333333333332, PathLength, 60.0,sLeastConnectedFirst,Cost, 268.63971669794, Score, -19.0, PathLength, 56.0,
hRandomSet,Cost, 284.718627501196, Score, 42.66666666666667,sDepthFirstSearchLowCost,Cost, 558.3926474683906, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 466.66732946837016, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 272.4754049593043, Score, 43.333333333333336,sDepthFirstSearchLowCost,Cost, 602.5227205757341, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 456.66173182247957, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 189.6002926884299, Score, 27.666666666666668,sDepthFirstSearchLowCost,Cost, 325.90095070068327, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 231.17617151047673, Score, -17.0, PathLength, 50.0,
hRandomSet,Cost, 302.2235788926579, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 240.03586014220875, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 366.4502269114449, Score, -23.333333333333332, PathLength, 69.0,
hMinimumConnectivity,Cost, 13125.589212325374, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 471.96632694153783, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 397.5815629659143, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 21703.480205187174, Score, 38.0,sDepthFirstSearchLowCost,Cost, 458.52521720703203, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 412.41318746012035, Score, -30.0, PathLength, 89.0,
hRandomSet,Cost, 156.16220639500312, Score, 25.166666666666664,sDepthFirstSearchLowCost,Cost, 175.03389482980288, Score, -22.0, PathLength, 65.0,sLeastConnectedFirst,Cost, 442.82351492081796, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 211.1814078992896, Score, 33.0,sDepthFirstSearchLowCost,Cost, 320.82143272658107, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 464.8497609588023, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 161.18023487773831, Score, 36.66666666666667,sDepthFirstSearchLowCost,Cost, 387.72830836065015, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 566.1570497682649, Score, -36.333333333333336, PathLength, 108.0,
hMinimumConnectivity,Cost, 16325.005031350724, Score, 37.666666666666664,sDepthFirstSearchLowCost,Cost, 595.3475161245588, Score, -57.99999999999999, PathLength, 173.0,sLeastConnectedFirst,Cost, 243.01996346470918, Score, -17.333333333333336, PathLength, 51.0,
hRandomSet,Cost, 228.46036268475373, Score, 28.333333333333336,sDepthFirstSearchLowCost,Cost, 266.7318446427552, Score, -32.0, PathLength, 95.0,sLeastConnectedFirst,Cost, 376.72047842881807, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 26521.87237141046, Score, 42.0,sDepthFirstSearchLowCost,Cost, 642.7272088860259, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 254.77170894068794, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 169.3519122765059, Score, 24.333333333333336,sDepthFirstSearchLowCost,Cost, 140.91823156465406, Score, -20.666666666666668, PathLength, 61.0,sLeastConnectedFirst,Cost, 450.4410888308492, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 12397.739296183316, Score, 41.5,sDepthFirstSearchLowCost,Cost, 571.4856250675557, Score, -61.0, PathLength, 182.0,sLeastConnectedFirst,Cost, 305.6962480391943, Score, -22.0, PathLength, 65.0,
hRandomSet,Cost, 357.3404269027173, Score, 30.5,sDepthFirstSearchLowCost,Cost, 254.45251706380574, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 461.56984254455455, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 6634.377518136962, Score, 36.333333333333336,sDepthFirstSearchLowCost,Cost, 379.68546771379954, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 422.84364055785596, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 196.64742371001003, Score, 23.0,sDepthFirstSearchLowCost,Cost, 211.0889525370714, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 235.64322889831357, Score, -16.333333333333332, PathLength, 48.0,
hRandomSet,Cost, 347.2720911615801, Score, 31.833333333333332,sDepthFirstSearchLowCost,Cost, 299.0927853527186, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 498.8344845539434, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 200.3626259201124, Score, 28.666666666666664,sDepthFirstSearchLowCost,Cost, 293.08733171950405, Score, -30.666666666666664, PathLength, 91.0,sLeastConnectedFirst,Cost, 382.00922314932814, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 160.57394745128906, Score, 33.333333333333336,sDepthFirstSearchLowCost,Cost, 326.2379655593287, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 433.08784896120665, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 10935.664638821552, Score, 43.666666666666664,sDepthFirstSearchLowCost,Cost, 641.8603353217751, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 533.3944195725111, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 17589.151175325223, Score, 38.83333333333333,sDepthFirstSearchLowCost,Cost, 615.6850248647189, Score, -52.33333333333333, PathLength, 156.0,sLeastConnectedFirst,Cost, 385.19790476379865, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 137.9344494598609, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 358.83838688638684, Score, -36.666666666666664, PathLength, 109.0,sLeastConnectedFirst,Cost, 259.1166209128838, Score, -15.666666666666668, PathLength, 46.0,
hRandomSet,Cost, 118.694590937015, Score, 26.666666666666668,sDepthFirstSearchLowCost,Cost, 257.2594857450669, Score, -30.333333333333336, PathLength, 90.0,sLeastConnectedFirst,Cost, 317.20329436776234, Score, -23.0, PathLength, 68.0,
hRandomSet,Cost, 158.62396341655077, Score, 26.0,sDepthFirstSearchLowCost,Cost, 138.92245304144828, Score, -19.0, PathLength, 56.0,sLeastConnectedFirst,Cost, 514.297207036425, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 90.47470689885444, Score, 29.0,sDepthFirstSearchLowCost,Cost, 192.688541943688, Score, -27.0, PathLength, 80.0,sLeastConnectedFirst,Cost, 439.0420058497485, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 179.56840000296913, Score, 20.166666666666664,sDepthFirstSearchLowCost,Cost, 163.78097129066447, Score, -22.333333333333332, PathLength, 66.0,sLeastConnectedFirst,Cost, 297.0688921630971, Score, -18.0, PathLength, 53.0,
hRandomSet,Cost, 130.2726010484884, Score, 23.166666666666668,sDepthFirstSearchLowCost,Cost, 200.4695841464749, Score, -30.333333333333336, PathLength, 90.0,sLeastConnectedFirst,Cost, 190.53229649525187, Score, -16.0, PathLength, 47.0,
hMinimumConnectivity,Cost, 17205.453080764746, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 500.10629813541397, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 298.440298251766, Score, -20.333333333333332, PathLength, 60.0,
hRandomSet,Cost, 147.59692995404842, Score, 30.333333333333336,sDepthFirstSearchLowCost,Cost, 128.1575125170678, Score, -19.0, PathLength, 56.0,sLeastConnectedFirst,Cost, 625.5583475132012, Score, -41.66666666666667, PathLength, 124.0,
hMinimumConnectivity,Cost, 13510.053864205502, Score, 43.0,sDepthFirstSearchLowCost,Cost, 620.6421570236814, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 358.73976100657114, Score, -26.0, PathLength, 77.0,
hMinimumConnectivity,Cost, 18130.234365227745, Score, 40.33333333333333,sDepthFirstSearchLowCost,Cost, 625.1932915702795, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 359.41598547004435, Score, -23.0, PathLength, 68.0,
hMinimumConnectivity,Cost, 17827.8631694696, Score, 37.833333333333336,sDepthFirstSearchLowCost,Cost, 442.37427720122037, Score, -50.66666666666667, PathLength, 151.0,sLeastConnectedFirst,Cost, 352.4485497625393, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 15157.129752428897, Score, 40.5,sDepthFirstSearchLowCost,Cost, 680.1078131273932, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 261.61603438560553, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 14596.423572943466, Score, 33.0,sDepthFirstSearchLowCost,Cost, 428.88319696483944, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 245.63664226435347, Score, -17.0, PathLength, 50.0,
hRandomSet,Cost, 144.3219028103589, Score, 33.0,sDepthFirstSearchLowCost,Cost, 276.77664710326144, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 536.3045512210967, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 2896.7472810002455, Score, 43.5,sDepthFirstSearchLowCost,Cost, 565.2043489129592, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 432.319903282328, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 18964.73039694243, Score, 42.33333333333333,sDepthFirstSearchLowCost,Cost, 602.686276567153, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 273.44589143677706, Score, -20.333333333333332, PathLength, 60.0,
hMinimumConnectivity,Cost, 6645.685454435047, Score, 40.833333333333336,sDepthFirstSearchLowCost,Cost, 556.6935269117604, Score, -59.66666666666667, PathLength, 178.0,sLeastConnectedFirst,Cost, 341.5698869966378, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 21291.470458195767, Score, 36.66666666666667,sDepthFirstSearchLowCost,Cost, 604.6570109053742, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 301.78362163979773, Score, -17.333333333333336, PathLength, 51.0,
hMinimumConnectivity,Cost, 20167.64933176976, Score, 48.16666666666667,sDepthFirstSearchLowCost,Cost, 632.9600221214554, Score, -62.66666666666667, PathLength, 187.0,sLeastConnectedFirst,Cost, 496.2029834354588, Score, -33.666666666666664, PathLength, 100.0,
hRandomSet,Cost, 153.52286520998578, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 321.1879408448522, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 370.5000465931923, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 141.647009040177, Score, 32.0,sDepthFirstSearchLowCost,Cost, 387.25374181223054, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 382.7873507948321, Score, -26.0, PathLength, 77.0,
hMinimumConnectivity,Cost, 8289.974463970915, Score, 31.833333333333332,sDepthFirstSearchLowCost,Cost, 307.98765581045876, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 368.3835855743461, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 9206.189768962115, Score, 42.833333333333336,sDepthFirstSearchLowCost,Cost, 642.838653673185, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 436.8003470184184, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 18953.16777937484, Score, 47.0,sDepthFirstSearchLowCost,Cost, 637.6699271989415, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 466.06482524182263, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 18555.02914852034, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 578.8850174750463, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 374.0534560922181, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 237.49025577802954, Score, 21.833333333333336,sDepthFirstSearchLowCost,Cost, 197.12712254028813, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 232.53091554093936, Score, -17.0, PathLength, 50.0,
hMinimumConnectivity,Cost, 11665.574077892335, Score, 31.166666666666668,sDepthFirstSearchLowCost,Cost, 303.2966777756129, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 357.1864570624728, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 20968.3082970477, Score, 48.33333333333333,sDepthFirstSearchLowCost,Cost, 668.1174704331187, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 537.5889790409391, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 143.02900714784866, Score, 29.16666666666667,sDepthFirstSearchLowCost,Cost, 239.3915701013088, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 444.0101566396793, Score, -30.333333333333336, PathLength, 90.0,
hRandomSet,Cost, 386.96061227552656, Score, 36.666666666666664,sDepthFirstSearchLowCost,Cost, 366.6493891198221, Score, -39.33333333333333, PathLength, 117.0,sLeastConnectedFirst,Cost, 489.3543161324709, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 4646.423062287569, Score, 34.166666666666664,sDepthFirstSearchLowCost,Cost, 407.19718932761043, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 296.2551313215017, Score, -22.0, PathLength, 65.0,
