[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandomFixedDistance,Cost, 15.00668693210458, Score, 31.966666666666676,sConstrainedRandomWalk,Cost, 49.8609546320587, Score, -31.966666666666676, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.374540087563885, Score, 34.033333333333324,sConstrainedRandomWalk,Cost, 52.867361637203665, Score, -34.033333333333324, PathLength, 101.0,
hMinimumConnectivity,Cost, 1085.4744834315895, Score, 90.34666666666664,sConstrainedRandomWalk,Cost, 140.45983639691735, Score, -90.34666666666664, PathLength, 270.0,
hMaxDistance,Cost, 13.954027696259914, Score, 32.31,sConstrainedRandomWalk,Cost, 50.168542994060736, Score, -32.31, PathLength, 95.0,
hRandom,Cost, 4.630904517509946, Score, 33.403333333333336,sConstrainedRandomWalk,Cost, 50.22715901320228, Score, -33.403333333333336, PathLength, 99.0,
hRandomDirection,Cost, 2.0332052217915595, Score, 31.296666666666656,sConstrainedRandomWalk,Cost, 47.35207400940633, Score, -31.296666666666656, PathLength, 92.0,
hRandomSet,Cost, 4.540847317528023, Score, 36.88333333333333,sConstrainedRandomWalk,Cost, 56.00306882271655, Score, -36.88333333333333, PathLength, 109.0,
hRandomFixedDistance,Cost, 9.328797723664515, Score, 31.766666666666673,sConstrainedRandomWalk,Cost, 47.86091780809352, Score, -31.766666666666673, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 2.6079486929618465, Score, 29.85333333333334,sConstrainedRandomWalk,Cost, 44.78174653038936, Score, -29.85333333333334, PathLength, 88.0,
hMinimumConnectivity,Cost, 1971.4527430888736, Score, 59.50333333333335,sConstrainedRandomWalk,Cost, 89.4020433364677, Score, -59.50333333333335, PathLength, 177.0,
hMaxDistance,Cost, 169.54641183782812, Score, 33.250000000000014,sConstrainedRandomWalk,Cost, 49.846327806570926, Score, -33.250000000000014, PathLength, 98.0,
hRandom,Cost, 3.9265492211220243, Score, 33.05999999999999,sConstrainedRandomWalk,Cost, 47.25928582910123, Score, -33.05999999999999, PathLength, 98.0,
hRandomDirection,Cost, 1.9934947414570414, Score, 30.803333333333335,sConstrainedRandomWalk,Cost, 44.37078986563312, Score, -30.803333333333335, PathLength, 91.0,
hRandomSet,Cost, 4.0585304913968505, Score, 38.09,sConstrainedRandomWalk,Cost, 55.09614936755511, Score, -38.09, PathLength, 113.0,
hRandomFixedDistance,Cost, 4.33277088748239, Score, 32.31333333333335,sConstrainedRandomWalk,Cost, 46.43893436155925, Score, -32.31333333333335, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 0.5604689887673685, Score, 32.11999999999999,sConstrainedRandomWalk,Cost, 45.90886302572433, Score, -32.11999999999999, PathLength, 95.0,
hMinimumConnectivity,Cost, 46.921399728056585, Score, 62.04666666666667,sConstrainedRandomWalk,Cost, 90.03493395934433, Score, -62.04666666666667, PathLength, 185.0,
hMaxDistance,Cost, 8.371039185645248, Score, 33.983333333333334,sConstrainedRandomWalk,Cost, 49.16481391051782, Score, -33.983333333333334, PathLength, 100.0,
hRandom,Cost, 4.748890061733915, Score, 31.75666666666666,sConstrainedRandomWalk,Cost, 49.45844858478807, Score, -31.75666666666666, PathLength, 94.0,
hRandomDirection,Cost, 2.1770201326002048, Score, 30.99333333333333,sConstrainedRandomWalk,Cost, 47.99373585911079, Score, -30.99333333333333, PathLength, 91.0,
hRandomSet,Cost, 4.769172897674064, Score, 32.35000000000002,sConstrainedRandomWalk,Cost, 50.2573769719631, Score, -32.35000000000002, PathLength, 96.0,
hRandomFixedDistance,Cost, 25.504751244494905, Score, 31.52333333333333,sConstrainedRandomWalk,Cost, 48.93263770203489, Score, -31.52333333333333, PathLength, 93.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.96934872748839, Score, 30.936666666666664,sConstrainedRandomWalk,Cost, 48.05301339744573, Score, -30.936666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 1356.0091650254303, Score, 50.15999999999998,sConstrainedRandomWalk,Cost, 78.76043639490668, Score, -50.15999999999998, PathLength, 149.0,
hMaxDistance,Cost, 13.820856762363846, Score, 33.71333333333333,sConstrainedRandomWalk,Cost, 52.40100992185704, Score, -33.71333333333333, PathLength, 100.0,
hRandom,Cost, 4.380785224513631, Score, 33.98,sConstrainedRandomWalk,Cost, 49.60315482337624, Score, -33.98, PathLength, 100.0,
hRandomDirection,Cost, 1.9721427339220188, Score, 36.69333333333333,sConstrainedRandomWalk,Cost, 53.842739553651306, Score, -36.69333333333333, PathLength, 109.0,
hRandomSet,Cost, 4.131085194725847, Score, 39.88,sConstrainedRandomWalk,Cost, 58.2393530416301, Score, -39.88, PathLength, 118.0,
hRandomFixedDistance,Cost, 18.83091268083085, Score, 34.91666666666667,sConstrainedRandomWalk,Cost, 50.470349073832324, Score, -34.91666666666667, PathLength, 103.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.654755579783318, Score, 33.24333333333333,sConstrainedRandomWalk,Cost, 48.14066841549656, Score, -33.24333333333333, PathLength, 98.0,
hMinimumConnectivity,Cost, 1498.907134600009, Score, 88.01,sConstrainedRandomWalk,Cost, 128.88517927318625, Score, -88.01, PathLength, 263.0,
hMaxDistance,Cost, 201.973433839716, Score, 33.34666666666667,sConstrainedRandomWalk,Cost, 48.01299322279308, Score, -33.34666666666667, PathLength, 99.0,
hRandom,Cost, 4.831003513191849, Score, 33.036666666666676,sConstrainedRandomWalk,Cost, 48.72581282237101, Score, -33.036666666666676, PathLength, 98.0,
hRandomDirection,Cost, 1.9489139795739154, Score, 32.41333333333333,sConstrainedRandomWalk,Cost, 47.81815163738498, Score, -32.41333333333333, PathLength, 96.0,
hRandomSet,Cost, 4.138593422065978, Score, 38.51666666666668,sConstrainedRandomWalk,Cost, 56.95929741285273, Score, -38.51666666666668, PathLength, 114.0,
hRandomFixedDistance,Cost, 21.719182372855943, Score, 32.193333333333335,sConstrainedRandomWalk,Cost, 48.195619519188796, Score, -32.193333333333335, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 2.4517561599550426, Score, 32.94,sConstrainedRandomWalk,Cost, 48.12741986205033, Score, -32.94, PathLength, 97.0,
hMinimumConnectivity,Cost, 1184.03926633219, Score, 99.50666666666665,sConstrainedRandomWalk,Cost, 148.17470131437986, Score, -99.50666666666665, PathLength, 297.0,
hMaxDistance,Cost, 10.998619989123558, Score, 36.54666666666667,sConstrainedRandomWalk,Cost, 54.10217065111835, Score, -36.54666666666667, PathLength, 108.0,
hRandom,Cost, 4.48982712522191, Score, 31.803333333333317,sConstrainedRandomWalk,Cost, 47.48051969467627, Score, -31.803333333333317, PathLength, 94.0,
hRandomDirection,Cost, 1.9299517790669807, Score, 30.69000000000001,sConstrainedRandomWalk,Cost, 45.70084819933092, Score, -30.69000000000001, PathLength, 91.0,
hRandomSet,Cost, 4.266190280267792, Score, 35.9,sConstrainedRandomWalk,Cost, 53.670595642307696, Score, -35.9, PathLength, 106.0,
hRandomFixedDistance,Cost, 14.384851074596561, Score, 32.92333333333333,sConstrainedRandomWalk,Cost, 48.92360125277595, Score, -32.92333333333333, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.727956797404266, Score, 33.47999999999999,sConstrainedRandomWalk,Cost, 49.321565163302445, Score, -33.47999999999999, PathLength, 99.0,
hMinimumConnectivity,Cost, 104.13848275768098, Score, 63.49333333333332,sConstrainedRandomWalk,Cost, 94.50779480362898, Score, -63.49333333333332, PathLength, 189.0,
hMaxDistance,Cost, 1.9329647862390815, Score, 32.406666666666666,sConstrainedRandomWalk,Cost, 48.141875020491504, Score, -32.406666666666666, PathLength, 96.0,
hRandom,Cost, 4.578670170229783, Score, 30.063333333333336,sConstrainedRandomWalk,Cost, 45.62031577902807, Score, -30.063333333333336, PathLength, 89.0,
hRandomDirection,Cost, 2.0800103017222535, Score, 28.493333333333336,sConstrainedRandomWalk,Cost, 42.71757164694578, Score, -28.493333333333336, PathLength, 84.0,
hRandomSet,Cost, 4.569967228508282, Score, 35.94333333333333,sConstrainedRandomWalk,Cost, 53.90366247719111, Score, -35.94333333333333, PathLength, 106.0,
hRandomFixedDistance,Cost, 4.720852451713259, Score, 32.63666666666665,sConstrainedRandomWalk,Cost, 48.7710091185429, Score, -32.63666666666665, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.060342854836522, Score, 32.42333333333332,sConstrainedRandomWalk,Cost, 48.67958451792174, Score, -32.42333333333332, PathLength, 96.0,
hMinimumConnectivity,Cost, 1436.5395941135093, Score, 81.62999999999997,sConstrainedRandomWalk,Cost, 124.97522386563449, Score, -81.62999999999997, PathLength, 243.0,
hMaxDistance,Cost, 206.43089083276004, Score, 36.90333333333333,sConstrainedRandomWalk,Cost, 55.86193921251967, Score, -36.90333333333333, PathLength, 109.0,
hRandom,Cost, 4.498653321026141, Score, 32.98,sConstrainedRandomWalk,Cost, 49.628813384232025, Score, -32.98, PathLength, 97.0,
hRandomDirection,Cost, 2.0059113298785696, Score, 31.90666666666666,sConstrainedRandomWalk,Cost, 48.51805579430292, Score, -31.90666666666666, PathLength, 94.0,
hRandomSet,Cost, 4.479332021133971, Score, 35.20666666666666,sConstrainedRandomWalk,Cost, 53.252276272039026, Score, -35.20666666666666, PathLength, 104.0,
hRandomFixedDistance,Cost, 22.11703899739179, Score, 32.46333333333333,sConstrainedRandomWalk,Cost, 48.79872691675656, Score, -32.46333333333333, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.226566553797174, Score, 31.513333333333332,sConstrainedRandomWalk,Cost, 47.38649711636691, Score, -31.513333333333332, PathLength, 93.0,
hMinimumConnectivity,Cost, 1639.2530780708591, Score, 80.42666666666669,sConstrainedRandomWalk,Cost, 122.00667378198324, Score, -80.42666666666669, PathLength, 240.0,
hMaxDistance,Cost, 10.828745536425195, Score, 35.32333333333332,sConstrainedRandomWalk,Cost, 53.514766606605455, Score, -35.32333333333332, PathLength, 104.0,
hRandom,Cost, 4.453676491892705, Score, 33.02,sConstrainedRandomWalk,Cost, 50.37031005886726, Score, -33.02, PathLength, 98.0,
hRandomDirection,Cost, 2.0742196317217725, Score, 34.466666666666676,sConstrainedRandomWalk,Cost, 52.52123947674312, Score, -34.466666666666676, PathLength, 102.0,
hRandomSet,Cost, 4.539768108936468, Score, 36.86666666666666,sConstrainedRandomWalk,Cost, 56.30739864778105, Score, -36.86666666666666, PathLength, 109.0,
hRandomFixedDistance,Cost, 2.069329572318958, Score, 31.589999999999986,sConstrainedRandomWalk,Cost, 47.993700134179726, Score, -31.589999999999986, PathLength, 93.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.922950101072522, Score, 38.73333333333334,sConstrainedRandomWalk,Cost, 59.007176740265415, Score, -38.73333333333334, PathLength, 115.0,
hMinimumConnectivity,Cost, 653.3755599016483, Score, 94.65333333333336,sConstrainedRandomWalk,Cost, 144.66191857039007, Score, -94.65333333333336, PathLength, 282.0,
hMaxDistance,Cost, 6.524024757629715, Score, 32.29333333333334,sConstrainedRandomWalk,Cost, 49.133265869384005, Score, -32.29333333333334, PathLength, 95.0,
hRandom,Cost, 4.619209935491973, Score, 30.89666666666667,sConstrainedRandomWalk,Cost, 47.19718371563547, Score, -30.89666666666667, PathLength, 91.0,
hRandomDirection,Cost, 2.123855782885641, Score, 31.506666666666682,sConstrainedRandomWalk,Cost, 47.694179778379905, Score, -31.506666666666682, PathLength, 93.0,
hRandomSet,Cost, 5.041348900265465, Score, 34.49333333333334,sConstrainedRandomWalk,Cost, 52.95216681394505, Score, -34.49333333333334, PathLength, 102.0,
hRandomFixedDistance,Cost, 7.2798214328533595, Score, 31.870000000000005,sConstrainedRandomWalk,Cost, 48.42298159661491, Score, -31.870000000000005, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.006946184735165, Score, 33.53333333333334,sConstrainedRandomWalk,Cost, 50.982549547103154, Score, -33.53333333333334, PathLength, 99.0,
hMinimumConnectivity,Cost, 1724.667468800607, Score, 78.00666666666665,sConstrainedRandomWalk,Cost, 120.29902076308244, Score, -78.00666666666665, PathLength, 233.0,
hMaxDistance,Cost, 198.46760420780606, Score, 36.78333333333333,sConstrainedRandomWalk,Cost, 56.58797137023713, Score, -36.78333333333333, PathLength, 109.0,
hRandom,Cost, 4.583374614491732, Score, 32.91666666666666,sConstrainedRandomWalk,Cost, 48.684136880014464, Score, -32.91666666666666, PathLength, 97.0,
hRandomDirection,Cost, 2.104295784728885, Score, 32.05,sConstrainedRandomWalk,Cost, 47.58079653216477, Score, -32.05, PathLength, 95.0,
hRandomSet,Cost, 4.250711258156198, Score, 36.08333333333334,sConstrainedRandomWalk,Cost, 53.73773063464208, Score, -36.08333333333334, PathLength, 107.0,
hRandomFixedDistance,Cost, 21.72423808228957, Score, 32.326666666666654,sConstrainedRandomWalk,Cost, 47.66473696372649, Score, -32.326666666666654, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.035534278893698, Score, 32.98333333333334,sConstrainedRandomWalk,Cost, 48.824770803307935, Score, -32.98333333333334, PathLength, 97.0,
hMinimumConnectivity,Cost, 2157.75122948446, Score, 66.36,sConstrainedRandomWalk,Cost, 98.9865840941628, Score, -66.36, PathLength, 198.0,
hMaxDistance,Cost, 204.89103039897432, Score, 33.90333333333332,sConstrainedRandomWalk,Cost, 50.390288890555084, Score, -33.90333333333332, PathLength, 100.0,
hRandom,Cost, 4.436926984996648, Score, 33.81,sConstrainedRandomWalk,Cost, 49.50376582624842, Score, -33.81, PathLength, 100.0,
hRandomDirection,Cost, 1.9445052924066237, Score, 31.123333333333324,sConstrainedRandomWalk,Cost, 45.36342928422066, Score, -31.123333333333324, PathLength, 92.0,
hRandomSet,Cost, 4.709261630869333, Score, 38.88,sConstrainedRandomWalk,Cost, 56.442813865996435, Score, -38.88, PathLength, 115.0,
hRandomFixedDistance,Cost, 24.386302340293565, Score, 33.620000000000005,sConstrainedRandomWalk,Cost, 48.79446856664536, Score, -33.620000000000005, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.939698741419418, Score, 33.65666666666667,sConstrainedRandomWalk,Cost, 49.03145009312269, Score, -33.65666666666667, PathLength, 99.0,
hMinimumConnectivity,Cost, 617.4639500619342, Score, 98.61333333333334,sConstrainedRandomWalk,Cost, 145.03359029878175, Score, -98.61333333333334, PathLength, 294.0,
hMaxDistance,Cost, 192.9932763230324, Score, 33.01333333333333,sConstrainedRandomWalk,Cost, 48.64977769462542, Score, -33.01333333333333, PathLength, 98.0,
hRandom,Cost, 4.467785922858706, Score, 33.63333333333335,sConstrainedRandomWalk,Cost, 49.770343981282096, Score, -33.63333333333335, PathLength, 99.0,
hRandomDirection,Cost, 2.0270505254159485, Score, 30.75333333333333,sConstrainedRandomWalk,Cost, 45.306479510218, Score, -30.75333333333333, PathLength, 91.0,
hRandomSet,Cost, 3.8036340044935106, Score, 34.779999999999994,sConstrainedRandomWalk,Cost, 51.34131492004904, Score, -34.779999999999994, PathLength, 103.0,
hRandomFixedDistance,Cost, 6.886655077099034, Score, 31.78666666666667,sConstrainedRandomWalk,Cost, 46.63726079115259, Score, -31.78666666666667, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 4.506650778638781, Score, 29.71666666666667,sConstrainedRandomWalk,Cost, 43.666369905169965, Score, -29.71666666666667, PathLength, 88.0,
hMinimumConnectivity,Cost, 1920.6288620439236, Score, 64.54999999999997,sConstrainedRandomWalk,Cost, 95.30829831259798, Score, -64.54999999999997, PathLength, 192.0,
hMaxDistance,Cost, 207.62839114464177, Score, 32.93000000000001,sConstrainedRandomWalk,Cost, 48.246956725050204, Score, -32.93000000000001, PathLength, 97.0,
hRandom,Cost, 4.733157277677654, Score, 30.93333333333334,sConstrainedRandomWalk,Cost, 47.784958985175244, Score, -30.93333333333334, PathLength, 91.0,
hRandomDirection,Cost, 2.088532768362884, Score, 30.473333333333322,sConstrainedRandomWalk,Cost, 46.78188820144058, Score, -30.473333333333322, PathLength, 90.0,
hRandomSet,Cost, 4.606045268558541, Score, 34.55333333333334,sConstrainedRandomWalk,Cost, 53.46129980408319, Score, -34.55333333333334, PathLength, 102.0,
hRandomFixedDistance,Cost, 7.416879322890509, Score, 32.00333333333334,sConstrainedRandomWalk,Cost, 48.99065639735419, Score, -32.00333333333334, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.908627905290594, Score, 31.40333333333333,sConstrainedRandomWalk,Cost, 48.102309668476565, Score, -31.40333333333333, PathLength, 93.0,
hMinimumConnectivity,Cost, 1948.167631740051, Score, 74.40000000000002,sConstrainedRandomWalk,Cost, 115.12125461759516, Score, -74.40000000000002, PathLength, 222.0,
hMaxDistance,Cost, 105.19191693009782, Score, 35.81,sConstrainedRandomWalk,Cost, 55.61581087954837, Score, -35.81, PathLength, 106.0,
hRandom,Cost, 4.2566969118651805, Score, 32.65666666666666,sConstrainedRandomWalk,Cost, 47.32707290510265, Score, -32.65666666666666, PathLength, 96.0,
hRandomDirection,Cost, 2.0674098970401324, Score, 35.18000000000001,sConstrainedRandomWalk,Cost, 50.77732774215022, Score, -35.18000000000001, PathLength, 104.0,
hRandomSet,Cost, 3.8102597281034893, Score, 39.97999999999999,sConstrainedRandomWalk,Cost, 58.02907240514708, Score, -39.97999999999999, PathLength, 118.0,
hRandomFixedDistance,Cost, 11.441809168990023, Score, 33.643333333333324,sConstrainedRandomWalk,Cost, 48.47151015245322, Score, -33.643333333333324, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 9.018023572621038, Score, 29.843333333333327,sConstrainedRandomWalk,Cost, 43.098295339867065, Score, -29.843333333333327, PathLength, 88.0,
hMinimumConnectivity,Cost, 155.1086819147306, Score, 99.66999999999999,sConstrainedRandomWalk,Cost, 145.57270925676238, Score, -99.66999999999999, PathLength, 298.0,
hMaxDistance,Cost, 188.9891831376971, Score, 35.37333333333333,sConstrainedRandomWalk,Cost, 51.085176519809785, Score, -35.37333333333333, PathLength, 105.0,
hRandom,Cost, 4.585376438179899, Score, 31.743333333333325,sConstrainedRandomWalk,Cost, 47.987533374770955, Score, -31.743333333333325, PathLength, 94.0,
hRandomDirection,Cost, 2.1118695448288687, Score, 32.13,sConstrainedRandomWalk,Cost, 47.88475233018237, Score, -32.13, PathLength, 95.0,
hRandomSet,Cost, 4.922675516610176, Score, 35.256666666666646,sConstrainedRandomWalk,Cost, 52.60951726294774, Score, -35.256666666666646, PathLength, 104.0,
hRandomFixedDistance,Cost, 20.08399025379317, Score, 35.37666666666666,sConstrainedRandomWalk,Cost, 53.080935908790224, Score, -35.37666666666666, PathLength, 105.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.7943726249076826, Score, 31.740000000000013,sConstrainedRandomWalk,Cost, 47.206770315282085, Score, -31.740000000000013, PathLength, 94.0,
hMinimumConnectivity,Cost, 1973.5969911427735, Score, 64.33666666666666,sConstrainedRandomWalk,Cost, 97.02349090923009, Score, -64.33666666666666, PathLength, 192.0,
hMaxDistance,Cost, 164.6575720160089, Score, 34.35,sConstrainedRandomWalk,Cost, 51.1537437856963, Score, -34.35, PathLength, 102.0,
hRandom,Cost, 4.934752392832802, Score, 32.47333333333332,sConstrainedRandomWalk,Cost, 49.64208662984615, Score, -32.47333333333332, PathLength, 96.0,
hRandomDirection,Cost, 2.0808612802060877, Score, 29.553333333333335,sConstrainedRandomWalk,Cost, 44.7686515729598, Score, -29.553333333333335, PathLength, 87.0,
hRandomSet,Cost, 4.784474386544073, Score, 34.43000000000002,sConstrainedRandomWalk,Cost, 53.19778122204181, Score, -34.43000000000002, PathLength, 102.0,
hRandomFixedDistance,Cost, 7.414707180064351, Score, 30.813333333333336,sConstrainedRandomWalk,Cost, 46.77537138231205, Score, -30.813333333333336, PathLength, 91.0,
hLowEdgeCostRandomFixedDistance,Cost, 2.7649811227976397, Score, 34.43666666666666,sConstrainedRandomWalk,Cost, 53.16238215218423, Score, -34.43666666666666, PathLength, 102.0,
hMinimumConnectivity,Cost, 1993.1482623436552, Score, 63.58999999999999,sConstrainedRandomWalk,Cost, 98.29554148564472, Score, -63.58999999999999, PathLength, 189.0,
hMaxDistance,Cost, 222.87475359863166, Score, 37.64333333333334,sConstrainedRandomWalk,Cost, 57.89107067570705, Score, -37.64333333333334, PathLength, 111.0,
hRandom,Cost, 4.495465255194886, Score, 28.720000000000006,sConstrainedRandomWalk,Cost, 43.2403626274859, Score, -28.720000000000006, PathLength, 85.0,
hRandomDirection,Cost, 1.948191617740274, Score, 30.56,sConstrainedRandomWalk,Cost, 46.153560714895775, Score, -30.56, PathLength, 90.0,
hRandomSet,Cost, 4.36009954599395, Score, 36.37333333333334,sConstrainedRandomWalk,Cost, 55.412592104759504, Score, -36.37333333333334, PathLength, 108.0,
hRandomFixedDistance,Cost, 17.19463266788014, Score, 30.529999999999994,sConstrainedRandomWalk,Cost, 45.758794574133034, Score, -30.529999999999994, PathLength, 90.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.275628558903498, Score, 31.86000000000001,sConstrainedRandomWalk,Cost, 47.64542151282081, Score, -31.86000000000001, PathLength, 94.0,
hMinimumConnectivity,Cost, 891.52982592752, Score, 52.13666666666667,sConstrainedRandomWalk,Cost, 78.41705841197646, Score, -52.13666666666667, PathLength, 155.0,
hMaxDistance,Cost, 38.614896855922765, Score, 33.239999999999995,sConstrainedRandomWalk,Cost, 49.807609157453925, Score, -33.239999999999995, PathLength, 98.0,
hRandom,Cost, 4.219468457123108, Score, 30.776666666666674,sConstrainedRandomWalk,Cost, 45.43968678931602, Score, -30.776666666666674, PathLength, 91.0,
hRandomDirection,Cost, 1.9795227142365475, Score, 32.04666666666667,sConstrainedRandomWalk,Cost, 47.5907419915889, Score, -32.04666666666667, PathLength, 95.0,
hRandomSet,Cost, 4.425443626551923, Score, 36.35,sConstrainedRandomWalk,Cost, 53.73097445039672, Score, -36.35, PathLength, 108.0,
hRandomFixedDistance,Cost, 4.555871109674026, Score, 32.53000000000001,sConstrainedRandomWalk,Cost, 48.15191727215548, Score, -32.53000000000001, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.7491821599860664, Score, 32.34,sConstrainedRandomWalk,Cost, 47.885580508027836, Score, -32.34, PathLength, 96.0,
hMinimumConnectivity,Cost, 1805.763454753067, Score, 61.25666666666667,sConstrainedRandomWalk,Cost, 91.35619419091604, Score, -61.25666666666667, PathLength, 182.0,
hMaxDistance,Cost, 2.0601640107263948, Score, 30.123333333333335,sConstrainedRandomWalk,Cost, 44.71302199905047, Score, -30.123333333333335, PathLength, 89.0,
hRandom,Cost, 4.72735598472466, Score, 31.799999999999997,sConstrainedRandomWalk,Cost, 49.1345629128585, Score, -31.799999999999997, PathLength, 94.0,
hRandomDirection,Cost, 2.0513870938029304, Score, 29.21,sConstrainedRandomWalk,Cost, 44.885445348725746, Score, -29.21, PathLength, 86.0,
hRandomSet,Cost, 4.353162994820394, Score, 32.76999999999999,sConstrainedRandomWalk,Cost, 50.55923030060759, Score, -32.76999999999999, PathLength, 97.0,
hRandomFixedDistance,Cost, 4.624942940808492, Score, 32.213333333333324,sConstrainedRandomWalk,Cost, 49.850911598995545, Score, -32.213333333333324, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.580387799543187, Score, 31.063333333333336,sConstrainedRandomWalk,Cost, 47.98130490677724, Score, -31.063333333333336, PathLength, 92.0,
hMinimumConnectivity,Cost, 509.28067754583043, Score, 58.51000000000001,sConstrainedRandomWalk,Cost, 89.95913515165066, Score, -58.51000000000001, PathLength, 174.0,
hMaxDistance,Cost, 5.8803918093168726, Score, 32.316666666666656,sConstrainedRandomWalk,Cost, 49.7944784513761, Score, -32.316666666666656, PathLength, 95.0,
hRandom,Cost, 4.186468745321814, Score, 29.663333333333345,sConstrainedRandomWalk,Cost, 42.802780911513416, Score, -29.663333333333345, PathLength, 87.0,
hRandomDirection,Cost, 1.965074775905007, Score, 32.49666666666665,sConstrainedRandomWalk,Cost, 47.18954897059676, Score, -32.49666666666665, PathLength, 96.0,
hRandomSet,Cost, 4.150205691746739, Score, 35.676666666666655,sConstrainedRandomWalk,Cost, 51.89153168596164, Score, -35.676666666666655, PathLength, 106.0,
hRandomFixedDistance,Cost, 23.675578290643863, Score, 32.90999999999999,sConstrainedRandomWalk,Cost, 47.5770194648225, Score, -32.90999999999999, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 2.2649323211583567, Score, 34.50666666666665,sConstrainedRandomWalk,Cost, 50.05468325038867, Score, -34.50666666666665, PathLength, 102.0,
hMinimumConnectivity,Cost, 91.34587475260187, Score, 61.29666666666669,sConstrainedRandomWalk,Cost, 89.67591668053534, Score, -61.29666666666669, PathLength, 182.0,
hMaxDistance,Cost, 1.978303687204677, Score, 30.303333333333327,sConstrainedRandomWalk,Cost, 43.57484084988004, Score, -30.303333333333327, PathLength, 89.0,
hRandom,Cost, 4.452422016416839, Score, 31.280000000000005,sConstrainedRandomWalk,Cost, 46.952896166886056, Score, -31.280000000000005, PathLength, 92.0,
hRandomDirection,Cost, 1.9966790183919827, Score, 36.56333333333334,sConstrainedRandomWalk,Cost, 55.15367575038526, Score, -36.56333333333334, PathLength, 108.0,
hRandomSet,Cost, 4.52525326199264, Score, 35.65666666666668,sConstrainedRandomWalk,Cost, 53.2558561597894, Score, -35.65666666666668, PathLength, 105.0,
hRandomFixedDistance,Cost, 9.529697147877231, Score, 32.76999999999999,sConstrainedRandomWalk,Cost, 49.771434023005895, Score, -32.76999999999999, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.9603774393079285, Score, 31.44000000000001,sConstrainedRandomWalk,Cost, 47.695867589715036, Score, -31.44000000000001, PathLength, 93.0,
hMinimumConnectivity,Cost, 1103.047374414032, Score, 89.10333333333328,sConstrainedRandomWalk,Cost, 134.27808513671457, Score, -89.10333333333328, PathLength, 266.0,
hMaxDistance,Cost, 192.2865060632785, Score, 34.64000000000001,sConstrainedRandomWalk,Cost, 52.090537228233586, Score, -34.64000000000001, PathLength, 102.0,
hRandom,Cost, 4.611719353977582, Score, 31.603333333333325,sConstrainedRandomWalk,Cost, 49.05738418826747, Score, -31.603333333333325, PathLength, 93.0,
hRandomDirection,Cost, 2.113592752357151, Score, 30.08666666666666,sConstrainedRandomWalk,Cost, 46.76922006323963, Score, -30.08666666666666, PathLength, 89.0,
hRandomSet,Cost, 5.062767942439819, Score, 37.809999999999995,sConstrainedRandomWalk,Cost, 58.64964025144125, Score, -37.809999999999995, PathLength, 112.0,
hRandomFixedDistance,Cost, 9.830870718372951, Score, 31.26666666666667,sConstrainedRandomWalk,Cost, 48.60311833045579, Score, -31.26666666666667, PathLength, 92.0,
hLowEdgeCostRandomFixedDistance,Cost, 3.3809538207555856, Score, 29.786666666666665,sConstrainedRandomWalk,Cost, 45.88408530877217, Score, -29.786666666666665, PathLength, 88.0,
hMinimumConnectivity,Cost, 2116.873156632084, Score, 60.10333333333333,sConstrainedRandomWalk,Cost, 93.9547263302877, Score, -60.10333333333333, PathLength, 179.0,
hMaxDistance,Cost, 203.7418247251631, Score, 33.13,sConstrainedRandomWalk,Cost, 51.65952046857143, Score, -33.13, PathLength, 98.0,
