[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1][ConstrainedRandomWalk,1][BreadthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 15669.059113384417, Score, 131.83333333333331,sDepthFirstSearchLowCost,Cost, 588.6170212944563, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 658.3190937338874, Score, -43.0, PathLength, 128.0,sConstrainedRandomWalk,Cost, 3786.504900067294, Score, -244.0, PathLength, 731.0,sBreadthFirstSearchLowCost,Cost, 1471.6067153608258, Score, -178.0, PathLength, 533.0,
hMinimumConnectivity,Cost, 17473.693607566725, Score, 57.083333333333336,sDepthFirstSearchLowCost,Cost, 424.7732415019202, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 563.6775627260506, Score, -34.333333333333336, PathLength, 102.0,sConstrainedRandomWalk,Cost, 767.2170129259063, Score, -47.333333333333336, PathLength, 141.0,sBreadthFirstSearchLowCost,Cost, 936.8397710325476, Score, -107.66666666666667, PathLength, 322.0,
hMinimumConnectivity,Cost, 10560.92455194478, Score, 91.25000000000001,sDepthFirstSearchLowCost,Cost, 595.9251827056086, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 432.18231608012366, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 987.3694183030652, Score, -70.0, PathLength, 209.0,sBreadthFirstSearchLowCost,Cost, 1427.0471749933924, Score, -202.66666666666669, PathLength, 607.0,
hRandomSet,Cost, 322.2000424348461, Score, 41.916666666666664,sDepthFirstSearchLowCost,Cost, 193.46452528550347, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 543.3740053379778, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 491.5351514043706, Score, -35.333333333333336, PathLength, 105.0,sBreadthFirstSearchLowCost,Cost, 800.4454715406232, Score, -73.66666666666667, PathLength, 220.0,
hMinimumConnectivity,Cost, 5462.32049788224, Score, 94.00000000000001,sDepthFirstSearchLowCost,Cost, 530.5996525144132, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 465.6859815865124, Score, -31.666666666666664, PathLength, 94.0,sConstrainedRandomWalk,Cost, 1194.241598144342, Score, -83.66666666666667, PathLength, 250.0,sBreadthFirstSearchLowCost,Cost, 1544.1691857102433, Score, -213.33333333333334, PathLength, 639.0,
hRandomSet,Cost, 227.75892439091493, Score, 68.0,sDepthFirstSearchLowCost,Cost, 439.15896143684193, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 311.8640655960587, Score, -20.666666666666668, PathLength, 61.0,sConstrainedRandomWalk,Cost, 489.49758656281676, Score, -36.0, PathLength, 107.0,sBreadthFirstSearchLowCost,Cost, 1209.6783874126277, Score, -176.33333333333334, PathLength, 528.0,
hMinimumConnectivity,Cost, 15181.032126726408, Score, 94.08333333333334,sDepthFirstSearchLowCost,Cost, 699.2330034569172, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 527.1335725525798, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 1315.6898719527774, Score, -83.33333333333334, PathLength, 249.0,sBreadthFirstSearchLowCost,Cost, 1828.0411271874068, Score, -196.0, PathLength, 587.0,
hRandomSet,Cost, 214.52796523435526, Score, 81.0,sDepthFirstSearchLowCost,Cost, 362.0269558648029, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 433.62343399660836, Score, -29.333333333333332, PathLength, 87.0,sConstrainedRandomWalk,Cost, 1509.2049640170876, Score, -98.0, PathLength, 293.0,sBreadthFirstSearchLowCost,Cost, 1167.504700331586, Score, -158.0, PathLength, 473.0,
hMinimumConnectivity,Cost, 5791.333900810059, Score, 74.91666666666667,sDepthFirstSearchLowCost,Cost, 543.9711613669281, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 403.3825682900906, Score, -27.0, PathLength, 80.0,sConstrainedRandomWalk,Cost, 660.4259232714924, Score, -47.66666666666667, PathLength, 142.0,sBreadthFirstSearchLowCost,Cost, 1152.1606363568014, Score, -175.33333333333334, PathLength, 525.0,
hRandomSet,Cost, 123.36968920312287, Score, 64.75,sDepthFirstSearchLowCost,Cost, 330.70114416669253, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 508.96820931252574, Score, -35.333333333333336, PathLength, 105.0,sConstrainedRandomWalk,Cost, 421.28309225770914, Score, -28.666666666666668, PathLength, 85.0,sBreadthFirstSearchLowCost,Cost, 964.9844191391936, Score, -158.66666666666666, PathLength, 475.0,
hRandomSet,Cost, 177.50298732597903, Score, 51.58333333333333,sDepthFirstSearchLowCost,Cost, 309.44550977566644, Score, -35.66666666666667, PathLength, 106.0,sLeastConnectedFirst,Cost, 480.6393011261861, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 508.97883945922825, Score, -32.33333333333333, PathLength, 96.0,sBreadthFirstSearchLowCost,Cost, 910.1151339363159, Score, -106.33333333333333, PathLength, 318.0,
hRandomSet,Cost, 147.43070573314563, Score, 55.75000000000001,sDepthFirstSearchLowCost,Cost, 320.4821912883721, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 518.6519663227542, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 505.639853275814, Score, -33.666666666666664, PathLength, 100.0,sBreadthFirstSearchLowCost,Cost, 898.2700730323094, Score, -119.33333333333334, PathLength, 357.0,
hRandomSet,Cost, 147.2337160799064, Score, 45.75000000000001,sDepthFirstSearchLowCost,Cost, 389.66581188196704, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 427.60598103493476, Score, -30.333333333333336, PathLength, 90.0,sConstrainedRandomWalk,Cost, 515.7942376787943, Score, -34.66666666666667, PathLength, 103.0,sBreadthFirstSearchLowCost,Cost, 608.8868762534333, Score, -77.0, PathLength, 230.0,
hRandomSet,Cost, 161.2535594655096, Score, 45.833333333333336,sDepthFirstSearchLowCost,Cost, 301.467441323774, Score, -34.333333333333336, PathLength, 102.0,sLeastConnectedFirst,Cost, 496.7871944261128, Score, -31.0, PathLength, 92.0,sConstrainedRandomWalk,Cost, 610.4083666842849, Score, -41.0, PathLength, 122.0,sBreadthFirstSearchLowCost,Cost, 615.4624738949689, Score, -77.0, PathLength, 230.0,
hMinimumConnectivity,Cost, 21210.12362703278, Score, 85.08333333333333,sDepthFirstSearchLowCost,Cost, 552.2410749417461, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 506.2546775289295, Score, -34.66666666666667, PathLength, 103.0,sConstrainedRandomWalk,Cost, 1106.225589060123, Score, -71.0, PathLength, 212.0,sBreadthFirstSearchLowCost,Cost, 1413.4110518417062, Score, -183.66666666666666, PathLength, 550.0,
hRandomSet,Cost, 177.64424481271257, Score, 46.66666666666667,sDepthFirstSearchLowCost,Cost, 246.83004075560436, Score, -29.333333333333332, PathLength, 87.0,sLeastConnectedFirst,Cost, 444.7201654553891, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 1014.5803282984575, Score, -65.0, PathLength, 194.0,sBreadthFirstSearchLowCost,Cost, 634.9251436518309, Score, -61.0, PathLength, 182.0,
hRandomSet,Cost, 249.9297441612496, Score, 52.916666666666664,sDepthFirstSearchLowCost,Cost, 287.4697835529011, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 450.724027470881, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 482.99657128809645, Score, -29.666666666666668, PathLength, 88.0,sBreadthFirstSearchLowCost,Cost, 917.9273841776327, Score, -119.66666666666667, PathLength, 358.0,
hRandomSet,Cost, 94.96770232297332, Score, 40.916666666666664,sDepthFirstSearchLowCost,Cost, 198.00403136980842, Score, -26.0, PathLength, 77.0,sLeastConnectedFirst,Cost, 370.80924929134034, Score, -25.333333333333336, PathLength, 75.0,sConstrainedRandomWalk,Cost, 505.05291972678447, Score, -31.0, PathLength, 92.0,sBreadthFirstSearchLowCost,Cost, 824.449584334372, Score, -81.33333333333333, PathLength, 243.0,
hRandomSet,Cost, 292.95251681864124, Score, 50.16666666666667,sDepthFirstSearchLowCost,Cost, 289.7562066314989, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 322.4116142309948, Score, -23.666666666666668, PathLength, 70.0,sConstrainedRandomWalk,Cost, 635.845563144594, Score, -41.333333333333336, PathLength, 123.0,sBreadthFirstSearchLowCost,Cost, 845.1726909833653, Score, -102.33333333333334, PathLength, 306.0,
hMinimumConnectivity,Cost, 19291.741446421078, Score, 69.83333333333334,sDepthFirstSearchLowCost,Cost, 679.3932219462492, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 449.5152531428642, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 801.7468060333803, Score, -49.333333333333336, PathLength, 147.0,sBreadthFirstSearchLowCost,Cost, 1178.945826114513, Score, -138.66666666666669, PathLength, 415.0,
hRandomSet,Cost, 177.75500072692563, Score, 62.0,sDepthFirstSearchLowCost,Cost, 405.9139266528094, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 275.50342723282756, Score, -19.333333333333332, PathLength, 57.0,sConstrainedRandomWalk,Cost, 399.8199426735097, Score, -28.000000000000004, PathLength, 83.0,sBreadthFirstSearchLowCost,Cost, 1003.2657706704035, Score, -158.33333333333331, PathLength, 474.0,
hRandomSet,Cost, 211.38711708780897, Score, 40.916666666666664,sDepthFirstSearchLowCost,Cost, 445.1588036648077, Score, -40.33333333333333, PathLength, 120.0,sLeastConnectedFirst,Cost, 360.05599742304423, Score, -22.0, PathLength, 65.0,sConstrainedRandomWalk,Cost, 383.8349230717424, Score, -26.333333333333332, PathLength, 78.0,sBreadthFirstSearchLowCost,Cost, 605.096430204353, Score, -75.0, PathLength, 224.0,
hRandomSet,Cost, 349.1382427715723, Score, 42.75,sDepthFirstSearchLowCost,Cost, 225.2305463520835, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 361.3987363779409, Score, -23.666666666666668, PathLength, 70.0,sConstrainedRandomWalk,Cost, 371.75394602417265, Score, -23.666666666666668, PathLength, 70.0,sBreadthFirstSearchLowCost,Cost, 771.0142226497893, Score, -95.33333333333334, PathLength, 285.0,
hMinimumConnectivity,Cost, 21786.296671212756, Score, 116.83333333333333,sDepthFirstSearchLowCost,Cost, 574.245008698046, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 424.5905613833433, Score, -27.333333333333332, PathLength, 81.0,sConstrainedRandomWalk,Cost, 2836.0533347108085, Score, -188.33333333333334, PathLength, 564.0,sBreadthFirstSearchLowCost,Cost, 1247.904958493595, Score, -197.0, PathLength, 590.0,
hRandomSet,Cost, 189.4312561135465, Score, 56.0,sDepthFirstSearchLowCost,Cost, 363.1440833480381, Score, -37.666666666666664, PathLength, 112.0,sLeastConnectedFirst,Cost, 469.2302218247082, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 696.8003375538598, Score, -47.66666666666667, PathLength, 142.0,sBreadthFirstSearchLowCost,Cost, 786.0820349269779, Score, -105.0, PathLength, 314.0,
hRandomSet,Cost, 188.50114101877037, Score, 39.416666666666664,sDepthFirstSearchLowCost,Cost, 327.0659379265543, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 343.14633654235297, Score, -24.333333333333336, PathLength, 72.0,sConstrainedRandomWalk,Cost, 531.6379612968519, Score, -37.666666666666664, PathLength, 112.0,sBreadthFirstSearchLowCost,Cost, 471.39535140962994, Score, -60.66666666666667, PathLength, 181.0,
hRandomSet,Cost, 217.07500992090644, Score, 65.75,sDepthFirstSearchLowCost,Cost, 595.323847316503, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 445.373187230801, Score, -31.333333333333336, PathLength, 93.0,sConstrainedRandomWalk,Cost, 601.674953450883, Score, -41.66666666666667, PathLength, 124.0,sBreadthFirstSearchLowCost,Cost, 746.1562726897639, Score, -125.33333333333334, PathLength, 375.0,
hRandomSet,Cost, 186.14603141070432, Score, 35.5,sDepthFirstSearchLowCost,Cost, 232.39642859076022, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 373.8250107650441, Score, -27.666666666666668, PathLength, 82.0,sConstrainedRandomWalk,Cost, 433.5457060487464, Score, -31.0, PathLength, 92.0,sBreadthFirstSearchLowCost,Cost, 498.1946118729471, Score, -51.66666666666667, PathLength, 154.0,
hMinimumConnectivity,Cost, 11988.648873615919, Score, 70.0,sDepthFirstSearchLowCost,Cost, 546.2690166590095, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 366.6156139447577, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 640.9480283054233, Score, -45.0, PathLength, 134.0,sBreadthFirstSearchLowCost,Cost, 1139.6922800446782, Score, -152.0, PathLength, 455.0,
hMinimumConnectivity,Cost, 22892.084472451053, Score, 71.75,sDepthFirstSearchLowCost,Cost, 594.3090836558325, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 286.38171384588264, Score, -22.0, PathLength, 65.0,sConstrainedRandomWalk,Cost, 746.317352272454, Score, -48.0, PathLength, 143.0,sBreadthFirstSearchLowCost,Cost, 1251.9016820928923, Score, -161.33333333333331, PathLength, 483.0,
hMinimumConnectivity,Cost, 17818.37596468024, Score, 101.66666666666667,sDepthFirstSearchLowCost,Cost, 594.33281571335, Score, -60.0, PathLength, 179.0,sLeastConnectedFirst,Cost, 495.41070324561457, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 984.4154191054631, Score, -70.33333333333334, PathLength, 210.0,sBreadthFirstSearchLowCost,Cost, 1748.4187145116468, Score, -244.33333333333334, PathLength, 732.0,
hRandomSet,Cost, 108.92093624956712, Score, 50.416666666666664,sDepthFirstSearchLowCost,Cost, 142.55010849180943, Score, -17.0, PathLength, 50.0,sLeastConnectedFirst,Cost, 359.7107081008538, Score, -23.666666666666668, PathLength, 70.0,sConstrainedRandomWalk,Cost, 442.62089033511353, Score, -28.666666666666668, PathLength, 85.0,sBreadthFirstSearchLowCost,Cost, 1057.0003169372303, Score, -132.33333333333331, PathLength, 396.0,
hMinimumConnectivity,Cost, 17626.63509943744, Score, 71.08333333333334,sDepthFirstSearchLowCost,Cost, 532.4812624386443, Score, -47.0, PathLength, 140.0,sLeastConnectedFirst,Cost, 448.7606532181534, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 481.32063100624515, Score, -33.33333333333333, PathLength, 99.0,sBreadthFirstSearchLowCost,Cost, 1223.4555229860496, Score, -175.33333333333334, PathLength, 525.0,
hMinimumConnectivity,Cost, 20781.821676161107, Score, 75.0,sDepthFirstSearchLowCost,Cost, 434.8058462995656, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 355.67986338654293, Score, -23.333333333333332, PathLength, 69.0,sConstrainedRandomWalk,Cost, 968.8409248399246, Score, -68.33333333333333, PathLength, 204.0,sBreadthFirstSearchLowCost,Cost, 1071.2345629616964, Score, -164.33333333333334, PathLength, 492.0,
hMinimumConnectivity,Cost, 6035.22420026416, Score, 90.5,sDepthFirstSearchLowCost,Cost, 593.1265930879855, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 183.5005990379491, Score, -13.333333333333334, PathLength, 39.0,sConstrainedRandomWalk,Cost, 561.7172860116536, Score, -36.666666666666664, PathLength, 109.0,sBreadthFirstSearchLowCost,Cost, 1978.4104938285068, Score, -254.33333333333334, PathLength, 762.0,
hRandomSet,Cost, 396.7732962210872, Score, 67.5,sDepthFirstSearchLowCost,Cost, 245.6023133178482, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 459.95431085487354, Score, -29.333333333333332, PathLength, 87.0,sConstrainedRandomWalk,Cost, 224.60849486108293, Score, -16.333333333333332, PathLength, 48.0,sBreadthFirstSearchLowCost,Cost, 1397.3237834158886, Score, -194.66666666666669, PathLength, 583.0,
hMinimumConnectivity,Cost, 30232.691336601958, Score, 99.00000000000001,sDepthFirstSearchLowCost,Cost, 590.0419243019669, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 346.6525488198831, Score, -23.333333333333332, PathLength, 69.0,sConstrainedRandomWalk,Cost, 1031.587294823863, Score, -69.66666666666667, PathLength, 208.0,sBreadthFirstSearchLowCost,Cost, 1786.7568256554061, Score, -250.33333333333334, PathLength, 750.0,
hRandomSet,Cost, 150.733958376782, Score, 42.583333333333336,sDepthFirstSearchLowCost,Cost, 171.25561942291745, Score, -24.666666666666668, PathLength, 73.0,sLeastConnectedFirst,Cost, 510.47523936042734, Score, -36.0, PathLength, 107.0,sConstrainedRandomWalk,Cost, 282.4773813171188, Score, -22.0, PathLength, 65.0,sBreadthFirstSearchLowCost,Cost, 700.9171772243064, Score, -87.66666666666667, PathLength, 262.0,
hMinimumConnectivity,Cost, 20455.231465266294, Score, 87.33333333333333,sDepthFirstSearchLowCost,Cost, 446.0236807159577, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 526.1092798482847, Score, -37.333333333333336, PathLength, 111.0,sConstrainedRandomWalk,Cost, 923.7823628231243, Score, -57.99999999999999, PathLength, 173.0,sBreadthFirstSearchLowCost,Cost, 1374.7046148664263, Score, -208.66666666666666, PathLength, 625.0,
hMinimumConnectivity,Cost, 21208.431789616527, Score, 77.24999999999999,sDepthFirstSearchLowCost,Cost, 395.1692685764252, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 441.447479559663, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 606.4206803910319, Score, -42.333333333333336, PathLength, 126.0,sBreadthFirstSearchLowCost,Cost, 1724.613390818558, Score, -203.33333333333331, PathLength, 609.0,
hRandomSet,Cost, 190.0320541282046, Score, 61.33333333333333,sDepthFirstSearchLowCost,Cost, 484.7992619340847, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 562.6550970103284, Score, -39.33333333333333, PathLength, 117.0,sConstrainedRandomWalk,Cost, 551.5265972796384, Score, -38.333333333333336, PathLength, 114.0,sBreadthFirstSearchLowCost,Cost, 997.7076242221749, Score, -123.33333333333334, PathLength, 369.0,
hMinimumConnectivity,Cost, 14765.471868971126, Score, 94.58333333333333,sDepthFirstSearchLowCost,Cost, 595.8846263917386, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 416.73451376756543, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 1295.7869993602815, Score, -84.33333333333334, PathLength, 252.0,sBreadthFirstSearchLowCost,Cost, 1424.5955403050125, Score, -207.33333333333331, PathLength, 621.0,
hRandomSet,Cost, 156.2394102509967, Score, 41.33333333333333,sDepthFirstSearchLowCost,Cost, 357.26816557411865, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 655.8036000516594, Score, -42.0, PathLength, 125.0,sConstrainedRandomWalk,Cost, 398.0145040732295, Score, -28.999999999999996, PathLength, 86.0,sBreadthFirstSearchLowCost,Cost, 385.52634721781106, Score, -50.66666666666667, PathLength, 151.0,
hMinimumConnectivity,Cost, 2966.231209426826, Score, 69.16666666666667,sDepthFirstSearchLowCost,Cost, 629.4900060975209, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 492.90925732135787, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 1009.6555022870203, Score, -64.0, PathLength, 191.0,sBreadthFirstSearchLowCost,Cost, 991.9910568470547, Score, -119.66666666666667, PathLength, 358.0,
hRandomSet,Cost, 258.3144701388951, Score, 59.25,sDepthFirstSearchLowCost,Cost, 321.9187282698888, Score, -37.333333333333336, PathLength, 111.0,sLeastConnectedFirst,Cost, 470.8535401224736, Score, -32.33333333333333, PathLength, 96.0,sConstrainedRandomWalk,Cost, 263.4608856028917, Score, -19.333333333333332, PathLength, 57.0,sBreadthFirstSearchLowCost,Cost, 1024.4556945096776, Score, -148.0, PathLength, 443.0,
