[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1], {Topology,scalefree}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hMaxDistance,Cost, 2.1969989324860406, Score, 77.45569620253167,sConstrainedRandomWalk,Cost, 60.553027889397335, Score, -77.45569620253167, PathLength, 121.0,
hRandom,Cost, 4.868651862767477, Score, 111.56756756756755,sConstrainedRandomWalk,Cost, 83.41108340621886, Score, -111.56756756756755, PathLength, 164.0,
hRandomDirection,Cost, 2.320898089463463, Score, 111.13513513513512,sConstrainedRandomWalk,Cost, 82.65855258987102, Score, -111.13513513513512, PathLength, 163.0,
hRandomSet,Cost, 8.66088657594542, Score, 142.4256756756757,sConstrainedRandomWalk,Cost, 106.42680483499588, Score, -142.4256756756757, PathLength, 209.0,
hRandomFixedDistance,Cost, 10.075370621107846, Score, 114.55405405405405,sConstrainedRandomWalk,Cost, 85.5222049493845, Score, -114.55405405405405, PathLength, 168.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.50294877635841, Score, 106.48648648648648,sConstrainedRandomWalk,Cost, 78.96658365080765, Score, -106.48648648648648, PathLength, 156.0,
hMinimumConnectivity,Cost, 15.977962511641367, Score, 226.74324324324326,sConstrainedRandomWalk,Cost, 169.0064890551399, Score, -226.74324324324326, PathLength, 334.0,
hMaxDistance,Cost, 199.73142671473096, Score, 122.69594594594601,sConstrainedRandomWalk,Cost, 91.15050722594508, Score, -122.69594594594601, PathLength, 180.0,
hRandom,Cost, 5.1550529421771705, Score, 102.67142857142859,sConstrainedRandomWalk,Cost, 69.46191591130822, Score, -102.67142857142859, PathLength, 142.0,
hRandomDirection,Cost, 2.2765121338588394, Score, 115.04285714285712,sConstrainedRandomWalk,Cost, 78.60053217455476, Score, -115.04285714285712, PathLength, 160.0,
hRandomSet,Cost, 8.190436202370487, Score, 174.35000000000002,sConstrainedRandomWalk,Cost, 119.24056336672375, Score, -174.35000000000002, PathLength, 243.0,
hRandomFixedDistance,Cost, 24.83352822925263, Score, 139.1,sConstrainedRandomWalk,Cost, 95.57186487265128, Score, -139.1, PathLength, 193.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.457836677913372, Score, 110.55000000000004,sConstrainedRandomWalk,Cost, 74.79867200824964, Score, -110.55000000000004, PathLength, 153.0,
hMinimumConnectivity,Cost, 14.371092669426979, Score, 209.07142857142853,sConstrainedRandomWalk,Cost, 143.21363155322481, Score, -209.07142857142853, PathLength, 291.0,
hMaxDistance,Cost, 196.37900515453708, Score, 125.7571428571429,sConstrainedRandomWalk,Cost, 85.91930264115459, Score, -125.7571428571429, PathLength, 175.0,
hRandom,Cost, 4.256473551748492, Score, 84.325,sConstrainedRandomWalk,Cost, 64.20630047893549, Score, -84.325, PathLength, 133.0,
hRandomDirection,Cost, 2.170625308389413, Score, 107.79375,sConstrainedRandomWalk,Cost, 82.55168511252747, Score, -107.79375, PathLength, 171.0,
hRandomSet,Cost, 6.422304906389376, Score, 138.51875,sConstrainedRandomWalk,Cost, 107.02214128633953, Score, -138.51875, PathLength, 220.0,
hRandomFixedDistance,Cost, 23.689210830827314, Score, 95.15625,sConstrainedRandomWalk,Cost, 72.80169349687512, Score, -95.15625, PathLength, 151.0,
hLowEdgeCostRandomFixedDistance,Cost, 13.26910944512166, Score, 94.4625,sConstrainedRandomWalk,Cost, 71.1730105752414, Score, -94.4625, PathLength, 150.0,
hMinimumConnectivity,Cost, 15.644469721013566, Score, 193.49375,sConstrainedRandomWalk,Cost, 147.5602917594882, Score, -193.49375, PathLength, 308.0,
hMaxDistance,Cost, 207.73054070250714, Score, 108.3,sConstrainedRandomWalk,Cost, 82.76455034655348, Score, -108.3, PathLength, 172.0,
hRandom,Cost, 4.879705675147336, Score, 104.3092105263158,sConstrainedRandomWalk,Cost, 78.62024613857558, Score, -104.3092105263158, PathLength, 157.0,
hRandomDirection,Cost, 2.2809677179759156, Score, 87.45394736842101,sConstrainedRandomWalk,Cost, 65.33233764584814, Score, -87.45394736842101, PathLength, 131.0,
hRandomSet,Cost, 9.525362946196855, Score, 147.87500000000006,sConstrainedRandomWalk,Cost, 111.76502695703336, Score, -147.87500000000006, PathLength, 223.0,
hRandomFixedDistance,Cost, 2.227466386519348, Score, 102.44078947368415,sConstrainedRandomWalk,Cost, 77.27333317142615, Score, -102.44078947368415, PathLength, 154.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.359316786795069, Score, 100.52631578947367,sConstrainedRandomWalk,Cost, 75.33667493992579, Score, -100.52631578947367, PathLength, 151.0,
hMinimumConnectivity,Cost, 17.381344508727643, Score, 186.85526315789465,sConstrainedRandomWalk,Cost, 141.53687822348508, Score, -186.85526315789465, PathLength, 283.0,
hMaxDistance,Cost, 2.3267255705035974, Score, 97.96710526315788,sConstrainedRandomWalk,Cost, 73.7582417226377, Score, -97.96710526315788, PathLength, 147.0,
hRandom,Cost, 4.665091394037676, Score, 121.05109489051094,sConstrainedRandomWalk,Cost, 80.65385485311369, Score, -121.05109489051094, PathLength, 164.0,
hRandomDirection,Cost, 2.2976352790927903, Score, 114.5912408759124,sConstrainedRandomWalk,Cost, 76.80562514418324, Score, -114.5912408759124, PathLength, 155.0,
hRandomSet,Cost, 9.856277412281065, Score, 178.16058394160586,sConstrainedRandomWalk,Cost, 119.99800816586274, Score, -178.16058394160586, PathLength, 243.0,
hRandomFixedDistance,Cost, 14.597759185918447, Score, 131.99270072992707,sConstrainedRandomWalk,Cost, 87.71917811292609, Score, -131.99270072992707, PathLength, 179.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.308984847774234, Score, 147.5985401459854,sConstrainedRandomWalk,Cost, 98.23521389363809, Score, -147.5985401459854, PathLength, 201.0,
hMinimumConnectivity,Cost, 12.444108072777185, Score, 211.81021897810217,sConstrainedRandomWalk,Cost, 141.53145341888197, Score, -211.81021897810217, PathLength, 289.0,
hMaxDistance,Cost, 2.2368257508283786, Score, 134.81751824817522,sConstrainedRandomWalk,Cost, 89.8579763149045, Score, -134.81751824817522, PathLength, 183.0,
hRandom,Cost, 4.68473976460984, Score, 86.30487804878047,sConstrainedRandomWalk,Cost, 69.79392586504284, Score, -86.30487804878047, PathLength, 140.0,
hRandomDirection,Cost, 2.230213247867381, Score, 90.04878048780489,sConstrainedRandomWalk,Cost, 72.92188062440604, Score, -90.04878048780489, PathLength, 146.0,
hRandomSet,Cost, 7.125967001345158, Score, 121.71341463414633,sConstrainedRandomWalk,Cost, 98.07584291201412, Score, -121.71341463414633, PathLength, 198.0,
hRandomFixedDistance,Cost, 7.092818237538725, Score, 76.76829268292683,sConstrainedRandomWalk,Cost, 61.198318562903566, Score, -76.76829268292683, PathLength, 124.0,
hLowEdgeCostRandomFixedDistance,Cost, 16.660074272384712, Score, 86.71951219512195,sConstrainedRandomWalk,Cost, 69.98224194053077, Score, -86.71951219512195, PathLength, 141.0,
hMinimumConnectivity,Cost, 19.187631170013113, Score, 159.4695121951219,sConstrainedRandomWalk,Cost, 130.19501074575754, Score, -159.4695121951219, PathLength, 260.0,
hMaxDistance,Cost, 212.90770365805267, Score, 95.99390243902441,sConstrainedRandomWalk,Cost, 76.7225325651485, Score, -95.99390243902441, PathLength, 156.0,
hRandom,Cost, 5.106846237261157, Score, 84.20238095238095,sConstrainedRandomWalk,Cost, 75.17483752117313, Score, -84.20238095238095, PathLength, 140.0,
hRandomDirection,Cost, 2.323942355730389, Score, 83.625,sConstrainedRandomWalk,Cost, 74.43427022383565, Score, -83.625, PathLength, 139.0,
hRandomSet,Cost, 8.047738430924676, Score, 122.5773809523809,sConstrainedRandomWalk,Cost, 110.03001523856004, Score, -122.5773809523809, PathLength, 204.0,
hRandomFixedDistance,Cost, 12.950237611329598, Score, 97.51190476190479,sConstrainedRandomWalk,Cost, 87.23186710446011, Score, -97.51190476190479, PathLength, 162.0,
hLowEdgeCostRandomFixedDistance,Cost, 14.90759796037857, Score, 76.12499999999999,sConstrainedRandomWalk,Cost, 67.23879825845226, Score, -76.12499999999999, PathLength, 126.0,
hMinimumConnectivity,Cost, 21.73501332677733, Score, 166.1547619047619,sConstrainedRandomWalk,Cost, 148.13560331663925, Score, -166.1547619047619, PathLength, 278.0,
hMaxDistance,Cost, 198.22631049401832, Score, 94.78571428571423,sConstrainedRandomWalk,Cost, 84.80320065747414, Score, -94.78571428571423, PathLength, 158.0,
hRandom,Cost, 4.788976023509289, Score, 95.07482993197279,sConstrainedRandomWalk,Cost, 67.41730865241004, Score, -95.07482993197279, PathLength, 138.0,
hRandomDirection,Cost, 2.294473248335552, Score, 96.06122448979593,sConstrainedRandomWalk,Cost, 68.1812164541133, Score, -96.06122448979593, PathLength, 140.0,
hRandomSet,Cost, 7.831249637016196, Score, 145.3197278911565,sConstrainedRandomWalk,Cost, 102.4233036179165, Score, -145.3197278911565, PathLength, 212.0,
hRandomFixedDistance,Cost, 2.2082108752545277, Score, 110.85034013605444,sConstrainedRandomWalk,Cost, 77.91151656411562, Score, -110.85034013605444, PathLength, 161.0,
hLowEdgeCostRandomFixedDistance,Cost, 11.704171302611247, Score, 127.44897959183677,sConstrainedRandomWalk,Cost, 91.49260742295697, Score, -127.44897959183677, PathLength, 186.0,
hMinimumConnectivity,Cost, 19.42646627789287, Score, 199.9727891156463,sConstrainedRandomWalk,Cost, 142.46660550381412, Score, -199.9727891156463, PathLength, 292.0,
hMaxDistance,Cost, 203.9941246893094, Score, 120.9863945578232,sConstrainedRandomWalk,Cost, 84.75847057413417, Score, -120.9863945578232, PathLength, 176.0,
hRandom,Cost, 4.819232917736426, Score, 106.22972972972975,sConstrainedRandomWalk,Cost, 75.4693056547172, Score, -106.22972972972975, PathLength, 156.0,
hRandomDirection,Cost, 2.0089746670144635, Score, 97.81756756756761,sConstrainedRandomWalk,Cost, 69.54827524996887, Score, -97.81756756756761, PathLength, 143.0,
hRandomSet,Cost, 9.053463072137598, Score, 162.32432432432427,sConstrainedRandomWalk,Cost, 115.99864791352482, Score, -162.32432432432427, PathLength, 239.0,
hRandomFixedDistance,Cost, 19.61185715825318, Score, 121.57432432432432,sConstrainedRandomWalk,Cost, 86.57489521168841, Score, -121.57432432432432, PathLength, 178.0,
hLowEdgeCostRandomFixedDistance,Cost, 15.11773246650509, Score, 129.14189189189187,sConstrainedRandomWalk,Cost, 92.13579951344478, Score, -129.14189189189187, PathLength, 190.0,
hMinimumConnectivity,Cost, 16.323972071747747, Score, 231.01351351351346,sConstrainedRandomWalk,Cost, 165.03037484978452, Score, -231.01351351351346, PathLength, 340.0,
hMaxDistance,Cost, 194.14582380731713, Score, 138.31081081081084,sConstrainedRandomWalk,Cost, 98.44770530100485, Score, -138.31081081081084, PathLength, 203.0,
hRandom,Cost, 5.0075957364770005, Score, 100.49664429530203,sConstrainedRandomWalk,Cost, 71.48264134354197, Score, -100.49664429530203, PathLength, 148.0,
hRandomDirection,Cost, 2.2010323574756363, Score, 105.76510067114096,sConstrainedRandomWalk,Cost, 74.90078142028013, Score, -105.76510067114096, PathLength, 156.0,
hRandomSet,Cost, 7.275876349957507, Score, 138.48993288590603,sConstrainedRandomWalk,Cost, 98.63461152221775, Score, -138.48993288590603, PathLength, 205.0,
hRandomFixedDistance,Cost, 21.98484414446874, Score, 123.91275167785234,sConstrainedRandomWalk,Cost, 89.13654671246765, Score, -123.91275167785234, PathLength, 183.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.179287874564755, Score, 124.32885906040273,sConstrainedRandomWalk,Cost, 88.69259325622224, Score, -124.32885906040273, PathLength, 184.0,
hMinimumConnectivity,Cost, 15.685391004779628, Score, 197.00000000000003,sConstrainedRandomWalk,Cost, 139.9348598857029, Score, -197.00000000000003, PathLength, 292.0,
hMaxDistance,Cost, 2.0407053641419695, Score, 113.87919463087255,sConstrainedRandomWalk,Cost, 81.49797258895742, Score, -113.87919463087255, PathLength, 168.0,
hRandom,Cost, 5.107565402303965, Score, 102.80794701986751,sConstrainedRandomWalk,Cost, 75.99177466066868, Score, -102.80794701986751, PathLength, 154.0,
hRandomDirection,Cost, 2.2404293543672704, Score, 98.62913907284766,sConstrainedRandomWalk,Cost, 73.32265581943626, Score, -98.62913907284766, PathLength, 147.0,
hRandomSet,Cost, 8.352686982742014, Score, 149.3907284768212,sConstrainedRandomWalk,Cost, 110.8236807506287, Score, -149.3907284768212, PathLength, 224.0,
hRandomFixedDistance,Cost, 25.426768223674234, Score, 107.8145695364238,sConstrainedRandomWalk,Cost, 79.90828667306783, Score, -107.8145695364238, PathLength, 161.0,
hLowEdgeCostRandomFixedDistance,Cost, 12.966198783656074, Score, 104.26490066225159,sConstrainedRandomWalk,Cost, 77.3206201790878, Score, -104.26490066225159, PathLength, 156.0,
hMinimumConnectivity,Cost, 14.401653362923913, Score, 162.80794701986758,sConstrainedRandomWalk,Cost, 121.06886037821921, Score, -162.80794701986758, PathLength, 244.0,
hMaxDistance,Cost, 2.29103839815112, Score, 95.01986754966887,sConstrainedRandomWalk,Cost, 69.56537984627768, Score, -95.01986754966887, PathLength, 142.0,
hRandom,Cost, 5.5823649036113805, Score, 92.19620253164553,sConstrainedRandomWalk,Cost, 79.27562084013287, Score, -92.19620253164553, PathLength, 144.0,
hRandomDirection,Cost, 2.3537766504628035, Score, 86.81012658227851,sConstrainedRandomWalk,Cost, 73.9841348209422, Score, -86.81012658227851, PathLength, 136.0,
hRandomSet,Cost, 9.907062526329915, Score, 142.2848101265823,sConstrainedRandomWalk,Cost, 121.1494096479257, Score, -142.2848101265823, PathLength, 223.0,
hRandomFixedDistance,Cost, 22.074199544820008, Score, 108.53797468354432,sConstrainedRandomWalk,Cost, 92.15530975065785, Score, -108.53797468354432, PathLength, 170.0,
hLowEdgeCostRandomFixedDistance,Cost, 16.957503745368108, Score, 108.28481012658229,sConstrainedRandomWalk,Cost, 92.10295359606022, Score, -108.28481012658229, PathLength, 170.0,
hMinimumConnectivity,Cost, 22.05126330567576, Score, 202.50000000000009,sConstrainedRandomWalk,Cost, 171.13412468384874, Score, -202.50000000000009, PathLength, 318.0,
hMaxDistance,Cost, 232.03140146363978, Score, 115.75949367088607,sConstrainedRandomWalk,Cost, 98.51964228685723, Score, -115.75949367088607, PathLength, 181.0,
hRandom,Cost, 4.924880541135256, Score, 96.57046979865775,sConstrainedRandomWalk,Cost, 73.00025623311416, Score, -96.57046979865775, PathLength, 142.0,
hRandomDirection,Cost, 2.283877652737607, Score, 87.93959731543626,sConstrainedRandomWalk,Cost, 66.0961530711044, Score, -87.93959731543626, PathLength, 130.0,
hRandomSet,Cost, 8.895612380027691, Score, 143.46979865771814,sConstrainedRandomWalk,Cost, 108.87981075971818, Score, -143.46979865771814, PathLength, 212.0,
hRandomFixedDistance,Cost, 7.307237210089158, Score, 114.1140939597316,sConstrainedRandomWalk,Cost, 86.11817197039534, Score, -114.1140939597316, PathLength, 169.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.251908185140989, Score, 107.55704697986577,sConstrainedRandomWalk,Cost, 80.53369657818247, Score, -107.55704697986577, PathLength, 159.0,
hMinimumConnectivity,Cost, 14.863608317623552, Score, 180.23489932885894,sConstrainedRandomWalk,Cost, 137.20140780717907, Score, -180.23489932885894, PathLength, 267.0,
hMaxDistance,Cost, 199.32864928687155, Score, 115.99328859060398,sConstrainedRandomWalk,Cost, 87.1946101613149, Score, -115.99328859060398, PathLength, 171.0,
hRandom,Cost, 4.963605046046389, Score, 91.41558441558442,sConstrainedRandomWalk,Cost, 69.73210183074175, Score, -91.41558441558442, PathLength, 139.0,
hRandomDirection,Cost, 2.1625725240762423, Score, 90.47402597402595,sConstrainedRandomWalk,Cost, 69.70522438117575, Score, -90.47402597402595, PathLength, 138.0,
hRandomSet,Cost, 8.305833103979136, Score, 135.43506493506482,sConstrainedRandomWalk,Cost, 105.41601445920197, Score, -135.43506493506482, PathLength, 207.0,
hRandomFixedDistance,Cost, 20.64319405152712, Score, 89.66883116883119,sConstrainedRandomWalk,Cost, 68.94968323274443, Score, -89.66883116883119, PathLength, 137.0,
hLowEdgeCostRandomFixedDistance,Cost, 4.795686322137765, Score, 91.67532467532472,sConstrainedRandomWalk,Cost, 71.32856359814734, Score, -91.67532467532472, PathLength, 140.0,
hMinimumConnectivity,Cost, 22.178406198632356, Score, 186.67532467532456,sConstrainedRandomWalk,Cost, 144.85555365686233, Score, -186.67532467532456, PathLength, 286.0,
hMaxDistance,Cost, 209.07732965117054, Score, 119.82467532467531,sConstrainedRandomWalk,Cost, 92.58374785848795, Score, -119.82467532467531, PathLength, 183.0,
hRandom,Cost, 4.794656303433062, Score, 93.65384615384619,sConstrainedRandomWalk,Cost, 78.20243875213019, Score, -93.65384615384619, PathLength, 145.0,
hRandomDirection,Cost, 2.2474342368478357, Score, 96.07051282051287,sConstrainedRandomWalk,Cost, 80.41787589953935, Score, -96.07051282051287, PathLength, 148.0,
hRandomSet,Cost, 7.755910869602391, Score, 147.474358974359,sConstrainedRandomWalk,Cost, 122.59140663787315, Score, -147.474358974359, PathLength, 229.0,
hRandomFixedDistance,Cost, 21.223984109982588, Score, 100.86538461538457,sConstrainedRandomWalk,Cost, 84.38029946291796, Score, -100.86538461538457, PathLength, 156.0,
hLowEdgeCostRandomFixedDistance,Cost, 10.269582273138361, Score, 101.4935897435898,sConstrainedRandomWalk,Cost, 84.97046239667606, Score, -101.4935897435898, PathLength, 157.0,
hMinimumConnectivity,Cost, 17.988869755129187, Score, 191.74358974358972,sConstrainedRandomWalk,Cost, 161.12576981921794, Score, -191.74358974358972, PathLength, 298.0,
hMaxDistance,Cost, 211.0571010640732, Score, 127.39102564102562,sConstrainedRandomWalk,Cost, 105.22839219066786, Score, -127.39102564102562, PathLength, 197.0,
hRandom,Cost, 4.997794154125579, Score, 96.58552631578947,sConstrainedRandomWalk,Cost, 77.2578860370387, Score, -96.58552631578947, PathLength, 145.0,
hRandomDirection,Cost, 2.2773400322041777, Score, 104.60526315789474,sConstrainedRandomWalk,Cost, 84.17815274368209, Score, -104.60526315789474, PathLength, 158.0,
hRandomSet,Cost, 8.688164280652414, Score, 142.2236842105263,sConstrainedRandomWalk,Cost, 113.77497982297965, Score, -142.2236842105263, PathLength, 215.0,
hRandomFixedDistance,Cost, 16.3858752453468, Score, 101.6907894736842,sConstrainedRandomWalk,Cost, 81.08875907861066, Score, -101.6907894736842, PathLength, 153.0,
hLowEdgeCostRandomFixedDistance,Cost, 10.062389657512437, Score, 104.30263157894733,sConstrainedRandomWalk,Cost, 83.29253337247287, Score, -104.30263157894733, PathLength, 157.0,
hMinimumConnectivity,Cost, 19.61006884709759, Score, 169.8421052631579,sConstrainedRandomWalk,Cost, 136.04776944372372, Score, -169.8421052631579, PathLength, 257.0,
hMaxDistance,Cost, 220.77938118303462, Score, 126.71710526315788,sConstrainedRandomWalk,Cost, 101.79318617952347, Score, -126.71710526315788, PathLength, 191.0,
hRandom,Cost, 4.812112558448556, Score, 93.058064516129,sConstrainedRandomWalk,Cost, 75.15099860397167, Score, -93.058064516129, PathLength, 143.0,
hRandomDirection,Cost, 2.304995223228406, Score, 105.32903225806447,sConstrainedRandomWalk,Cost, 84.56881544522972, Score, -105.32903225806447, PathLength, 162.0,
hRandomSet,Cost, 7.037034895954569, Score, 124.32903225806447,sConstrainedRandomWalk,Cost, 100.03534132514484, Score, -124.32903225806447, PathLength, 191.0,
hRandomFixedDistance,Cost, 17.75781135802948, Score, 91.9741935483871,sConstrainedRandomWalk,Cost, 73.03926005396443, Score, -91.9741935483871, PathLength, 141.0,
hLowEdgeCostRandomFixedDistance,Cost, 2.831212947312719, Score, 94.35483870967735,sConstrainedRandomWalk,Cost, 74.93778208352953, Score, -94.35483870967735, PathLength, 145.0,
hMinimumConnectivity,Cost, 16.743290577172047, Score, 178.36129032258057,sConstrainedRandomWalk,Cost, 142.84361028665188, Score, -178.36129032258057, PathLength, 275.0,
hMaxDistance,Cost, 190.49296375112067, Score, 105.34838709677422,sConstrainedRandomWalk,Cost, 83.44062454528358, Score, -105.34838709677422, PathLength, 162.0,
hRandom,Cost, 3.9727445673086397, Score, 92.02631578947367,sConstrainedRandomWalk,Cost, 58.56658658634972, Score, -92.02631578947367, PathLength, 138.0,
hRandomDirection,Cost, 1.908987330990679, Score, 94.30263157894738,sConstrainedRandomWalk,Cost, 60.01602609759283, Score, -94.30263157894738, PathLength, 142.0,
hRandomSet,Cost, 6.40241169344374, Score, 131.86842105263156,sConstrainedRandomWalk,Cost, 85.3642928154917, Score, -131.86842105263156, PathLength, 199.0,
hRandomFixedDistance,Cost, 1.844805854120996, Score, 100.83552631578952,sConstrainedRandomWalk,Cost, 64.41924512625098, Score, -100.83552631578952, PathLength, 152.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.3840956594828089, Score, 106.42105263157899,sConstrainedRandomWalk,Cost, 67.83291878881249, Score, -106.42105263157899, PathLength, 160.0,
hMinimumConnectivity,Cost, 15.184189666818755, Score, 185.23026315789468,sConstrainedRandomWalk,Cost, 118.84207126607934, Score, -185.23026315789468, PathLength, 280.0,
hMaxDistance,Cost, 172.1801422543024, Score, 117.86842105263163,sConstrainedRandomWalk,Cost, 75.42582880444917, Score, -117.86842105263163, PathLength, 178.0,
hRandom,Cost, 4.640358020738818, Score, 95.27741935483867,sConstrainedRandomWalk,Cost, 69.58573124794871, Score, -95.27741935483867, PathLength, 146.0,
hRandomDirection,Cost, 2.080932449654709, Score, 95.7870967741935,sConstrainedRandomWalk,Cost, 70.4835782926652, Score, -95.7870967741935, PathLength, 147.0,
hRandomSet,Cost, 7.555455325049391, Score, 136.09032258064516,sConstrainedRandomWalk,Cost, 100.74879103588877, Score, -136.09032258064516, PathLength, 209.0,
hRandomFixedDistance,Cost, 19.035145645757062, Score, 111.31612903225806,sConstrainedRandomWalk,Cost, 82.51601806488564, Score, -111.31612903225806, PathLength, 171.0,
hLowEdgeCostRandomFixedDistance,Cost, 12.635779656224248, Score, 103.94193548387096,sConstrainedRandomWalk,Cost, 76.44685206296322, Score, -103.94193548387096, PathLength, 160.0,
hMinimumConnectivity,Cost, 15.9295943276079, Score, 185.27741935483863,sConstrainedRandomWalk,Cost, 135.9086567994785, Score, -185.27741935483863, PathLength, 286.0,
hMaxDistance,Cost, 216.93468115739728, Score, 111.14193548387095,sConstrainedRandomWalk,Cost, 81.47879545481466, Score, -111.14193548387095, PathLength, 171.0,
hRandom,Cost, 4.87760704377485, Score, 94.77639751552795,sConstrainedRandomWalk,Cost, 79.20763640489535, Score, -94.77639751552795, PathLength, 151.0,
hRandomDirection,Cost, 2.3692550875413945, Score, 89.43478260869566,sConstrainedRandomWalk,Cost, 74.72674737298246, Score, -89.43478260869566, PathLength, 142.0,
hRandomSet,Cost, 6.876619293471784, Score, 133.22360248447202,sConstrainedRandomWalk,Cost, 110.76754933566627, Score, -133.22360248447202, PathLength, 213.0,
hRandomFixedDistance,Cost, 17.92494473742007, Score, 91.67701863354036,sConstrainedRandomWalk,Cost, 76.76159257529966, Score, -91.67701863354036, PathLength, 146.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.113401811955496, Score, 88.26708074534164,sConstrainedRandomWalk,Cost, 73.8617367617027, Score, -88.26708074534164, PathLength, 141.0,
hMinimumConnectivity,Cost, 16.02941652344726, Score, 156.25465838509322,sConstrainedRandomWalk,Cost, 129.34413931617638, Score, -156.25465838509322, PathLength, 250.0,
hMaxDistance,Cost, 210.51383481835563, Score, 95.54658385093165,sConstrainedRandomWalk,Cost, 79.97970324223894, Score, -95.54658385093165, PathLength, 152.0,
hRandom,Cost, 4.9863597840085525, Score, 102.97452229299368,sConstrainedRandomWalk,Cost, 80.46263483853751, Score, -102.97452229299368, PathLength, 160.0,
hRandomDirection,Cost, 2.0759141923963824, Score, 112.21019108280251,sConstrainedRandomWalk,Cost, 87.23254621307335, Score, -112.21019108280251, PathLength, 175.0,
hRandomSet,Cost, 7.619434682508893, Score, 146.66242038216566,sConstrainedRandomWalk,Cost, 115.14449545616526, Score, -146.66242038216566, PathLength, 229.0,
hRandomFixedDistance,Cost, 2.208550777710688, Score, 103.73885350318469,sConstrainedRandomWalk,Cost, 82.03387807978848, Score, -103.73885350318469, PathLength, 161.0,
hLowEdgeCostRandomFixedDistance,Cost, 16.073257149344453, Score, 98.28025477707006,sConstrainedRandomWalk,Cost, 76.04516432094896, Score, -98.28025477707006, PathLength, 153.0,
hMinimumConnectivity,Cost, 17.994341569166643, Score, 189.87898089171972,sConstrainedRandomWalk,Cost, 147.07376608308755, Score, -189.87898089171972, PathLength, 297.0,
hMaxDistance,Cost, 200.69434865031883, Score, 112.17197452229297,sConstrainedRandomWalk,Cost, 86.76411244029758, Score, -112.17197452229297, PathLength, 175.0,
hRandom,Cost, 5.111726966506417, Score, 121.90209790209788,sConstrainedRandomWalk,Cost, 87.88561725000413, Score, -121.90209790209788, PathLength, 173.0,
hRandomDirection,Cost, 2.251688403788697, Score, 117.93006993006988,sConstrainedRandomWalk,Cost, 85.30522170201024, Score, -117.93006993006988, PathLength, 167.0,
hRandomSet,Cost, 7.229975347837413, Score, 173.1818181818181,sConstrainedRandomWalk,Cost, 124.64549193415598, Score, -173.1818181818181, PathLength, 246.0,
hRandomFixedDistance,Cost, 12.310887086487503, Score, 117.24475524475525,sConstrainedRandomWalk,Cost, 84.80689671034344, Score, -117.24475524475525, PathLength, 166.0,
hLowEdgeCostRandomFixedDistance,Cost, 1.2477110080235314, Score, 124.95804195804199,sConstrainedRandomWalk,Cost, 89.9633140101804, Score, -124.95804195804199, PathLength, 177.0,
hMinimumConnectivity,Cost, 12.61972623989913, Score, 208.15384615384616,sConstrainedRandomWalk,Cost, 150.7351273908701, Score, -208.15384615384616, PathLength, 296.0,
hMaxDistance,Cost, 193.76542805058355, Score, 123.98601398601397,sConstrainedRandomWalk,Cost, 89.48536395182082, Score, -123.98601398601397, PathLength, 176.0,
hRandom,Cost, 4.885892690534309, Score, 123.69343065693437,sConstrainedRandomWalk,Cost, 86.46301448658988, Score, -123.69343065693437, PathLength, 168.0,
hRandomDirection,Cost, 2.4608171834245542, Score, 124.64963503649633,sConstrainedRandomWalk,Cost, 87.84530338864833, Score, -124.64963503649633, PathLength, 169.0,
hRandomSet,Cost, 8.294017136491654, Score, 154.63503649635035,sConstrainedRandomWalk,Cost, 108.50676480629734, Score, -154.63503649635035, PathLength, 210.0,
hRandomFixedDistance,Cost, 17.94876077614301, Score, 142.40875912408765,sConstrainedRandomWalk,Cost, 98.85098838996821, Score, -142.40875912408765, PathLength, 194.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.372320605720988, Score, 126.24087591240873,sConstrainedRandomWalk,Cost, 88.03501180140846, Score, -126.24087591240873, PathLength, 171.0,
hMinimumConnectivity,Cost, 13.352294405191156, Score, 193.32116788321167,sConstrainedRandomWalk,Cost, 135.69415656493294, Score, -193.32116788321167, PathLength, 263.0,
hMaxDistance,Cost, 204.06812597756434, Score, 144.57664233576645,sConstrainedRandomWalk,Cost, 100.96627890739715, Score, -144.57664233576645, PathLength, 197.0,
hRandom,Cost, 4.8025410928941366, Score, 94.20261437908498,sConstrainedRandomWalk,Cost, 72.20523774918122, Score, -94.20261437908498, PathLength, 143.0,
hRandomDirection,Cost, 2.2649489655454835, Score, 84.75816993464053,sConstrainedRandomWalk,Cost, 66.12142893938, Score, -84.75816993464053, PathLength, 128.0,
