[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandom,Cost, 4.70679076136428, Score, 45.141481481481485,sConstrainedRandomWalk,Cost, 45.73910961452287, Score, -32.13666666666666, PathLength, 95.0,sLowEdgeCost,Cost, 30.958402861653823, Score, -34.78000000000001, PathLength, 103.0,sDepthFirstSearch,Cost, 47.59587680368239, Score, -31.723333333333326, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 25.792393520392526, Score, -32.02333333333334, PathLength, 95.0,sBreadthFirstSearch,Cost, 58.291331200946075, Score, -89.60999999999996, PathLength, 267.0,sBreadthFirstSearchLowCost,Cost, 53.621045241469545, Score, -82.45999999999998, PathLength, 246.0,sBacktrackPath,Cost, 31.65365658402833, Score, -39.66, PathLength, 117.0,sLeastConnectedFirst,Cost, 41.95984384094608, Score, -31.31333333333333, PathLength, 92.0,sMostConnectedFirst,Cost, 45.15538395885203, Score, -32.56666666666667, PathLength, 96.0,
hRandomDirection,Cost, 1.988019792172203, Score, 45.353703703703694,sConstrainedRandomWalk,Cost, 45.82477659085245, Score, -32.266666666666666, PathLength, 95.0,sLowEdgeCost,Cost, 27.61804597740797, Score, -32.17999999999999, PathLength, 95.0,sDepthFirstSearch,Cost, 46.827264584837486, Score, -31.599999999999994, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 24.999823794599653, Score, -31.336666666666655, PathLength, 93.0,sBreadthFirstSearch,Cost, 58.22762400350808, Score, -89.67999999999998, PathLength, 268.0,sBreadthFirstSearchLowCost,Cost, 53.41242809458305, Score, -83.32333333333334, PathLength, 248.0,sBacktrackPath,Cost, 33.89103887276802, Score, -41.56000000000001, PathLength, 123.0,sLeastConnectedFirst,Cost, 42.35967053388523, Score, -31.50333333333333, PathLength, 93.0,sMostConnectedFirst,Cost, 48.24105748071022, Score, -34.73333333333333, PathLength, 103.0,
hRandomSet,Cost, 4.25899611365726, Score, 55.537037037037024,sConstrainedRandomWalk,Cost, 62.664464206818955, Score, -43.67, PathLength, 130.0,sLowEdgeCost,Cost, 36.93049185684466, Score, -39.42666666666666, PathLength, 117.0,sDepthFirstSearch,Cost, 52.786749572039724, Score, -35.599999999999994, PathLength, 105.0,sDepthFirstSearchLowCost,Cost, 32.758333305940454, Score, -37.910000000000004, PathLength, 112.0,sBreadthFirstSearch,Cost, 68.13109323917223, Score, -104.26000000000005, PathLength, 311.0,sBreadthFirstSearchLowCost,Cost, 72.18702126846593, Score, -111.59333333333332, PathLength, 333.0,sBacktrackPath,Cost, 46.436547155587135, Score, -52.28666666666666, PathLength, 155.0,sLeastConnectedFirst,Cost, 39.26164590120922, Score, -29.36999999999999, PathLength, 87.0,sMostConnectedFirst,Cost, 64.0942967318095, Score, -45.716666666666676, PathLength, 136.0,
hRandomFixedDistance,Cost, 23.749016285828123, Score, 49.83074074074072,sConstrainedRandomWalk,Cost, 54.682755883094295, Score, -38.34, PathLength, 114.0,sLowEdgeCost,Cost, 31.200155897519164, Score, -35.056666666666665, PathLength, 104.0,sDepthFirstSearch,Cost, 48.106050840300405, Score, -32.64000000000001, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 28.16373059479006, Score, -34.09666666666667, PathLength, 101.0,sBreadthFirstSearch,Cost, 63.796013063296606, Score, -98.12666666666668, PathLength, 293.0,sBreadthFirstSearchLowCost,Cost, 61.341757942742376, Score, -94.98, PathLength, 283.0,sBacktrackPath,Cost, 37.87928539123044, Score, -44.87333333333332, PathLength, 133.0,sLeastConnectedFirst,Cost, 43.686048196424345, Score, -32.56333333333334, PathLength, 96.0,sMostConnectedFirst,Cost, 52.478207683452275, Score, -37.79999999999999, PathLength, 112.0,
hLowEdgeCostRandomFixedDistance,Cost, 8.487410543098871, Score, 45.16592592592594,sConstrainedRandomWalk,Cost, 47.18665047273213, Score, -33.43666666666665, PathLength, 99.0,sLowEdgeCost,Cost, 19.547669490183253, Score, -25.386666666666653, PathLength, 75.0,sDepthFirstSearch,Cost, 48.39128369137225, Score, -32.44, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 18.43321046271001, Score, -25.34333333333334, PathLength, 75.0,sBreadthFirstSearch,Cost, 61.862543582850066, Score, -95.98666666666664, PathLength, 286.0,sBreadthFirstSearchLowCost,Cost, 57.78717699442264, Score, -90.08666666666667, PathLength, 269.0,sBacktrackPath,Cost, 29.593185623951896, Score, -37.356666666666655, PathLength, 111.0,sLeastConnectedFirst,Cost, 43.576351634290035, Score, -32.68666666666667, PathLength, 97.0,sMostConnectedFirst,Cost, 46.80113516162588, Score, -33.76999999999999, PathLength, 100.0,
hMinimumConnectivity,Cost, 612.1155340485853, Score, 104.83814814814815,sConstrainedRandomWalk,Cost, 152.8120470043129, Score, -106.10333333333334, PathLength, 317.0,sLowEdgeCost,Cost, 99.30444737292359, Score, -82.80666666666666, PathLength, 247.0,sDepthFirstSearch,Cost, 74.50340491710428, Score, -51.209999999999994, PathLength, 152.0,sDepthFirstSearchLowCost,Cost, 44.88833121109071, Score, -49.38333333333333, PathLength, 147.0,sBreadthFirstSearch,Cost, 133.55460266391415, Score, -206.84666666666664, PathLength, 619.0,sBreadthFirstSearchLowCost,Cost, 131.41462544420102, Score, -202.67666666666665, PathLength, 607.0,sBacktrackPath,Cost, 129.0387736500376, Score, -115.3666666666667, PathLength, 345.0,sLeastConnectedFirst,Cost, 35.66306484085545, Score, -26.84333333333334, PathLength, 79.0,sMostConnectedFirst,Cost, 145.61185458194356, Score, -102.30666666666666, PathLength, 305.0,
hMaxDistance,Cost, 216.70807980240556, Score, 50.115925925925914,sConstrainedRandomWalk,Cost, 47.72964720387503, Score, -33.97666666666666, PathLength, 100.0,sLowEdgeCost,Cost, 32.64760836731225, Score, -35.80999999999999, PathLength, 106.0,sDepthFirstSearch,Cost, 48.92053616031502, Score, -33.01000000000001, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 29.017871644647485, Score, -34.97, PathLength, 103.0,sBreadthFirstSearch,Cost, 63.427011823491256, Score, -97.59999999999998, PathLength, 291.0,sBreadthFirstSearchLowCost,Cost, 65.41193340675605, Score, -101.82, PathLength, 304.0,sBacktrackPath,Cost, 38.377340875569615, Score, -45.85333333333334, PathLength, 136.0,sLeastConnectedFirst,Cost, 41.687401204704976, Score, -31.149999999999988, PathLength, 92.0,sMostConnectedFirst,Cost, 51.24139500419506, Score, -36.85333333333333, PathLength, 109.0,
hRandom,Cost, 4.496786916474979, Score, 55.74185185185186,sConstrainedRandomWalk,Cost, 50.72652676919215, Score, -34.72333333333333, PathLength, 103.0,sLowEdgeCost,Cost, 33.559199953576154, Score, -35.19, PathLength, 104.0,sDepthFirstSearch,Cost, 43.78727436655715, Score, -30.48, PathLength, 90.0,sDepthFirstSearchLowCost,Cost, 29.957160189031644, Score, -34.87333333333334, PathLength, 103.0,sBreadthFirstSearch,Cost, 63.835834091246724, Score, -118.60333333333332, PathLength, 354.0,sBreadthFirstSearchLowCost,Cost, 57.78341045971719, Score, -107.83999999999993, PathLength, 322.0,sBacktrackPath,Cost, 64.00353877681978, Score, -67.44666666666663, PathLength, 201.0,sLeastConnectedFirst,Cost, 48.16431268427551, Score, -31.246666666666673, PathLength, 92.0,sMostConnectedFirst,Cost, 60.07453480197841, Score, -41.27333333333334, PathLength, 122.0,
hRandomDirection,Cost, 1.9301701055279505, Score, 55.38333333333333,sConstrainedRandomWalk,Cost, 48.09765241686757, Score, -32.98666666666667, PathLength, 97.0,sLowEdgeCost,Cost, 31.466836520097196, Score, -33.47333333333333, PathLength, 99.0,sDepthFirstSearch,Cost, 45.65373598458721, Score, -31.90666666666667, PathLength, 94.0,sDepthFirstSearchLowCost,Cost, 28.59165038624404, Score, -33.506666666666675, PathLength, 99.0,sBreadthFirstSearch,Cost, 59.343703115956394, Score, -108.03333333333337, PathLength, 323.0,sBreadthFirstSearchLowCost,Cost, 60.46227584164151, Score, -111.6266666666667, PathLength, 333.0,sBacktrackPath,Cost, 82.33469711100824, Score, -80.24999999999999, PathLength, 239.0,sLeastConnectedFirst,Cost, 47.56825440178088, Score, -30.886666666666667, PathLength, 91.0,sMostConnectedFirst,Cost, 51.96611846236906, Score, -35.779999999999994, PathLength, 106.0,
hRandomSet,Cost, 4.056719723495745, Score, 61.09592592592593,sConstrainedRandomWalk,Cost, 57.70061191418945, Score, -39.343333333333334, PathLength, 117.0,sLowEdgeCost,Cost, 40.11140261228374, Score, -39.69333333333335, PathLength, 118.0,sDepthFirstSearch,Cost, 49.609744368160776, Score, -34.59, PathLength, 102.0,sDepthFirstSearchLowCost,Cost, 33.691792169432205, Score, -38.226666666666674, PathLength, 113.0,sBreadthFirstSearch,Cost, 68.78832509929742, Score, -125.0566666666667, PathLength, 374.0,sBreadthFirstSearchLowCost,Cost, 69.87415814860087, Score, -128.88000000000002, PathLength, 385.0,sBacktrackPath,Cost, 65.62168720917431, Score, -69.44333333333334, PathLength, 207.0,sLeastConnectedFirst,Cost, 46.992579031324055, Score, -30.459999999999987, PathLength, 90.0,sMostConnectedFirst,Cost, 64.01586175100661, Score, -44.16999999999999, PathLength, 131.0,
hRandomFixedDistance,Cost, 23.947973598256464, Score, 56.89444444444442,sConstrainedRandomWalk,Cost, 48.790527724948795, Score, -33.61666666666665, PathLength, 99.0,sLowEdgeCost,Cost, 40.88230307274334, Score, -40.16999999999999, PathLength, 119.0,sDepthFirstSearch,Cost, 47.73234163685194, Score, -33.23, PathLength, 98.0,sDepthFirstSearchLowCost,Cost, 30.803424842945397, Score, -35.44666666666667, PathLength, 105.0,sBreadthFirstSearch,Cost, 66.47977209047085, Score, -122.2766666666667, PathLength, 365.0,sBreadthFirstSearchLowCost,Cost, 58.84361624041933, Score, -109.18999999999994, PathLength, 326.0,sBacktrackPath,Cost, 59.60354089951397, Score, -65.99333333333335, PathLength, 196.0,sLeastConnectedFirst,Cost, 48.489428011426156, Score, -31.323333333333338, PathLength, 92.0,sMostConnectedFirst,Cost, 58.94048705025535, Score, -40.803333333333335, PathLength, 121.0,
hLowEdgeCostRandomFixedDistance,Cost, 5.756514266184411, Score, 43.65444444444445,sConstrainedRandomWalk,Cost, 46.359930414882825, Score, -31.836666666666666, PathLength, 94.0,sLowEdgeCost,Cost, 14.409910675825424, Score, -20.449999999999992, PathLength, 60.0,sDepthFirstSearch,Cost, 43.05743995257119, Score, -29.99333333333334, PathLength, 88.0,sDepthFirstSearchLowCost,Cost, 13.811798768761978, Score, -20.280000000000005, PathLength, 59.0,sBreadthFirstSearch,Cost, 49.08361159039193, Score, -89.41000000000003, PathLength, 267.0,sBreadthFirstSearchLowCost,Cost, 50.09129582622895, Score, -93.38333333333333, PathLength, 279.0,sBacktrackPath,Cost, 33.00011584683124, Score, -43.33666666666669, PathLength, 129.0,sLeastConnectedFirst,Cost, 49.76922993621375, Score, -32.03999999999999, PathLength, 95.0,sMostConnectedFirst,Cost, 46.542744689765726, Score, -32.16, PathLength, 95.0,
hMinimumConnectivity,Cost, 599.8708683757795, Score, 157.71814814814815,sConstrainedRandomWalk,Cost, 163.70028468930894, Score, -112.79666666666664, PathLength, 337.0,sLowEdgeCost,Cost, 143.2738311431538, Score, -110.38666666666666, PathLength, 330.0,sDepthFirstSearch,Cost, 85.42897927180776, Score, -59.27666666666667, PathLength, 176.0,sDepthFirstSearchLowCost,Cost, 58.09161862627465, Score, -62.396666666666675, PathLength, 186.0,sBreadthFirstSearch,Cost, 157.92109649955398, Score, -291.47999999999996, PathLength, 873.0,sBreadthFirstSearchLowCost,Cost, 151.89669801411782, Score, -280.46, PathLength, 840.0,sBacktrackPath,Cost, 424.5702155367659, Score, -336.07666666666665, PathLength, 1007.0,sLeastConnectedFirst,Cost, 49.21009102291208, Score, -31.870000000000008, PathLength, 94.0,sMostConnectedFirst,Cost, 194.7713518785106, Score, -134.72000000000003, PathLength, 403.0,
hMaxDistance,Cost, 192.76626561935151, Score, 60.15518518518519,sConstrainedRandomWalk,Cost, 50.21737825362327, Score, -34.75333333333333, PathLength, 103.0,sLowEdgeCost,Cost, 37.338505617497034, Score, -37.66333333333337, PathLength, 111.0,sDepthFirstSearch,Cost, 46.928772428163356, Score, -32.55666666666667, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 29.67391572581125, Score, -34.52666666666667, PathLength, 102.0,sBreadthFirstSearch,Cost, 67.50564245022017, Score, -124.14000000000006, PathLength, 371.0,sBreadthFirstSearchLowCost,Cost, 69.57967317503126, Score, -129.56333333333333, PathLength, 387.0,sBacktrackPath,Cost, 70.20460452310836, Score, -72.72, PathLength, 217.0,sLeastConnectedFirst,Cost, 49.227447201015075, Score, -31.859999999999978, PathLength, 94.0,sMostConnectedFirst,Cost, 62.98980878183862, Score, -43.61333333333334, PathLength, 129.0,
hRandom,Cost, 4.318483319246397, Score, 44.91999999999999,sConstrainedRandomWalk,Cost, 46.63101734918804, Score, -31.566666666666674, PathLength, 93.0,sLowEdgeCost,Cost, 26.918857033267496, Score, -29.28666666666665, PathLength, 86.0,sDepthFirstSearch,Cost, 44.187945677725274, Score, -30.199999999999996, PathLength, 89.0,sDepthFirstSearchLowCost,Cost, 28.316475842641697, Score, -30.78333333333332, PathLength, 91.0,sBreadthFirstSearch,Cost, 53.26375431966378, Score, -86.00333333333334, PathLength, 257.0,sBreadthFirstSearchLowCost,Cost, 55.48470787593329, Score, -89.32666666666663, PathLength, 266.0,sBacktrackPath,Cost, 36.614583109934244, Score, -44.18333333333335, PathLength, 131.0,sLeastConnectedFirst,Cost, 41.56815772414534, Score, -29.82, PathLength, 88.0,sMostConnectedFirst,Cost, 47.575312483347965, Score, -33.11000000000001, PathLength, 98.0,
hRandomDirection,Cost, 1.9387581236182079, Score, 47.65629629629629,sConstrainedRandomWalk,Cost, 45.40553482236052, Score, -31.09, PathLength, 92.0,sLowEdgeCost,Cost, 29.907607537179793, Score, -31.27, PathLength, 92.0,sDepthFirstSearch,Cost, 43.79593670841558, Score, -30.08000000000001, PathLength, 89.0,sDepthFirstSearchLowCost,Cost, 30.806008001510218, Score, -32.54333333333334, PathLength, 96.0,sBreadthFirstSearch,Cost, 59.97207984977215, Score, -97.34666666666664, PathLength, 291.0,sBreadthFirstSearchLowCost,Cost, 57.98851003989702, Score, -95.1666666666667, PathLength, 284.0,sBacktrackPath,Cost, 41.87819862178922, Score, -47.92666666666666, PathLength, 142.0,sLeastConnectedFirst,Cost, 43.047269494801384, Score, -30.590000000000003, PathLength, 90.0,sMostConnectedFirst,Cost, 47.25420090099655, Score, -32.89333333333334, PathLength, 97.0,
hRandomSet,Cost, 4.185944855018272, Score, 54.85259259259261,sConstrainedRandomWalk,Cost, 51.17603839775189, Score, -34.96000000000001, PathLength, 103.0,sLowEdgeCost,Cost, 34.83913032382188, Score, -34.94, PathLength, 103.0,sDepthFirstSearch,Cost, 52.58228366090176, Score, -36.17666666666668, PathLength, 107.0,sDepthFirstSearchLowCost,Cost, 34.94579802040211, Score, -35.63000000000001, PathLength, 105.0,sBreadthFirstSearch,Cost, 68.26536394282238, Score, -112.14333333333339, PathLength, 335.0,sBreadthFirstSearchLowCost,Cost, 68.7311307737471, Score, -112.17666666666668, PathLength, 335.0,sBacktrackPath,Cost, 51.04440404548401, Score, -56.55000000000002, PathLength, 168.0,sLeastConnectedFirst,Cost, 40.62947342502212, Score, -28.936666666666664, PathLength, 85.0,sMostConnectedFirst,Cost, 60.70441461338075, Score, -42.16000000000004, PathLength, 125.0,
hRandomFixedDistance,Cost, 19.586637627290365, Score, 46.87888888888889,sConstrainedRandomWalk,Cost, 46.688867759671396, Score, -31.589999999999996, PathLength, 93.0,sLowEdgeCost,Cost, 28.549322706546292, Score, -30.75333333333333, PathLength, 91.0,sDepthFirstSearch,Cost, 45.139187973651616, Score, -31.040000000000006, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 28.893911509929804, Score, -31.006666666666657, PathLength, 92.0,sBreadthFirstSearch,Cost, 57.980795242109245, Score, -94.45999999999998, PathLength, 282.0,sBreadthFirstSearchLowCost,Cost, 56.05146264898268, Score, -90.5, PathLength, 270.0,sBacktrackPath,Cost, 42.26352138466875, Score, -48.64, PathLength, 144.0,sLeastConnectedFirst,Cost, 43.759465739056296, Score, -31.13, PathLength, 92.0,sMostConnectedFirst,Cost, 46.84079464924073, Score, -32.790000000000006, PathLength, 97.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.234279655905234, Score, 44.34851851851851,sConstrainedRandomWalk,Cost, 49.54765782953903, Score, -33.74333333333333, PathLength, 100.0,sLowEdgeCost,Cost, 18.07315200180259, Score, -22.08999999999999, PathLength, 65.0,sDepthFirstSearch,Cost, 47.2455369740691, Score, -32.29333333333334, PathLength, 95.0,sDepthFirstSearchLowCost,Cost, 17.48147342174627, Score, -21.67666666666667, PathLength, 64.0,sBreadthFirstSearch,Cost, 56.25686953459831, Score, -91.87333333333332, PathLength, 274.0,sBreadthFirstSearchLowCost,Cost, 51.640747504503906, Score, -83.58, PathLength, 249.0,sBacktrackPath,Cost, 43.73036191492049, Score, -49.27333333333334, PathLength, 146.0,sLeastConnectedFirst,Cost, 40.1807294071318, Score, -28.599999999999987, PathLength, 84.0,sMostConnectedFirst,Cost, 51.65362694985898, Score, -36.00666666666667, PathLength, 107.0,
hMinimumConnectivity,Cost, 90.09229363399818, Score, 89.70740740740739,sConstrainedRandomWalk,Cost, 93.42075537314946, Score, -63.90333333333335, PathLength, 190.0,sLowEdgeCost,Cost, 88.68515355545895, Score, -70.61666666666665, PathLength, 210.0,sDepthFirstSearch,Cost, 86.20074132332803, Score, -59.15, PathLength, 176.0,sDepthFirstSearchLowCost,Cost, 59.78975565488206, Score, -57.72333333333332, PathLength, 172.0,sBreadthFirstSearch,Cost, 108.18003824713371, Score, -177.78333333333336, PathLength, 532.0,sBreadthFirstSearchLowCost,Cost, 110.60867695082639, Score, -182.2333333333334, PathLength, 545.0,sBacktrackPath,Cost, 86.89232035752912, Score, -84.98999999999997, PathLength, 253.0,sLeastConnectedFirst,Cost, 43.470366658683744, Score, -30.846666666666646, PathLength, 91.0,sMostConnectedFirst,Cost, 116.49776641270122, Score, -80.12000000000002, PathLength, 239.0,
hMaxDistance,Cost, 1.9245718146234592, Score, 46.188518518518514,sConstrainedRandomWalk,Cost, 45.34346908947658, Score, -30.826666666666657, PathLength, 91.0,sLowEdgeCost,Cost, 27.461062387242123, Score, -29.55666666666667, PathLength, 87.0,sDepthFirstSearch,Cost, 47.102880097230944, Score, -32.476666666666674, PathLength, 96.0,sDepthFirstSearchLowCost,Cost, 27.193435542963947, Score, -29.68000000000001, PathLength, 88.0,sBreadthFirstSearch,Cost, 58.37088462206229, Score, -94.80333333333334, PathLength, 283.0,sBreadthFirstSearchLowCost,Cost, 51.10874869509289, Score, -82.58333333333334, PathLength, 246.0,sBacktrackPath,Cost, 45.833618013844244, Score, -50.76333333333334, PathLength, 151.0,sLeastConnectedFirst,Cost, 42.27283776988282, Score, -30.09333333333332, PathLength, 89.0,sMostConnectedFirst,Cost, 49.462417771911944, Score, -34.913333333333334, PathLength, 103.0,
hRandom,Cost, 4.649624154894082, Score, 47.50296296296295,sConstrainedRandomWalk,Cost, 45.314577329710545, Score, -30.79999999999999, PathLength, 91.0,sLowEdgeCost,Cost, 28.743565068752726, Score, -30.833333333333336, PathLength, 91.0,sDepthFirstSearch,Cost, 50.73480504304047, Score, -31.44333333333334, PathLength, 93.0,sDepthFirstSearchLowCost,Cost, 28.46125573678026, Score, -31.78666666666666, PathLength, 94.0,sBreadthFirstSearch,Cost, 59.692307582657484, Score, -91.6633333333333, PathLength, 273.0,sBreadthFirstSearchLowCost,Cost, 59.85925192491789, Score, -93.24666666666668, PathLength, 278.0,sBacktrackPath,Cost, 47.53857745461685, Score, -52.53, PathLength, 156.0,sLeastConnectedFirst,Cost, 43.230228304245685, Score, -31.20666666666667, PathLength, 92.0,sMostConnectedFirst,Cost, 47.49098632979917, Score, -34.016666666666666, PathLength, 101.0,
hRandomDirection,Cost, 2.0071750585393535, Score, 47.166296296296295,sConstrainedRandomWalk,Cost, 43.626722025734445, Score, -29.813333333333325, PathLength, 88.0,sLowEdgeCost,Cost, 29.94828272528121, Score, -31.586666666666673, PathLength, 93.0,sDepthFirstSearch,Cost, 50.083324029468976, Score, -31.033333333333317, PathLength, 92.0,sDepthFirstSearchLowCost,Cost, 27.177044132990428, Score, -30.596666666666664, PathLength, 90.0,sBreadthFirstSearch,Cost, 60.96387310715457, Score, -93.60666666666668, PathLength, 279.0,sBreadthFirstSearchLowCost,Cost, 54.953500140491016, Score, -86.91000000000004, PathLength, 259.0,sBacktrackPath,Cost, 55.4660383630811, Score, -58.66666666666666, PathLength, 175.0,sLeastConnectedFirst,Cost, 40.61774622110929, Score, -29.336666666666666, PathLength, 87.0,sMostConnectedFirst,Cost, 46.078278610684244, Score, -32.94666666666667, PathLength, 97.0,
