[100, [Random,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [RandomWalk,1][ConstrainedRandomWalk,1][LowEdgeCost,1][DepthFirstSearch,1][DepthFirstSearchLowCost,1][BreadthFirstSearch,1][BreadthFirstSearchLowCost,1][BacktrackPath,1][LeastConnectedFirst,1][MostConnectedFirst,1], {Topology,ring}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,1.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,false}, {MixSeekers,false}]
hRandom,Cost, 4.215175008278674, Score, 959.5359999999997,sRandomWalk,Cost, 999.261167184262, Score, -2158.51, PathLength, 2157.0,sConstrainedRandomWalk,Cost, 26.47190681658596, Score, -58.24, PathLength, 57.0,sLowEdgeCost,Cost, 27.566570613861234, Score, -60.76, PathLength, 59.0,sDepthFirstSearch,Cost, 25.19299953208106, Score, -55.74, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 26.222551350847965, Score, -58.1, PathLength, 57.0,sBreadthFirstSearch,Cost, 914.3666548085396, Score, -1968.45, PathLength, 1967.0,sBreadthFirstSearchLowCost,Cost, 2294.7251803517747, Score, -5052.81, PathLength, 5051.0,sBacktrackPath,Cost, 28.6097161897962, Score, -63.78, PathLength, 62.0,sLeastConnectedFirst,Cost, 27.6926500873088, Score, -60.67, PathLength, 59.0,sMostConnectedFirst,Cost, 26.477958308459105, Score, -58.3, PathLength, 57.0,
hRandomDirection,Cost, 1.896310306149666, Score, 868.3729999999996,sRandomWalk,Cost, 822.5432523181299, Score, -1793.56, PathLength, 1792.0,sConstrainedRandomWalk,Cost, 23.15660178439009, Score, -51.22, PathLength, 50.0,sLowEdgeCost,Cost, 25.00033279866002, Score, -55.2, PathLength, 54.0,sDepthFirstSearch,Cost, 26.38511597619748, Score, -57.74, PathLength, 56.0,sDepthFirstSearchLowCost,Cost, 25.39702489797903, Score, -56.12, PathLength, 55.0,sBreadthFirstSearch,Cost, 831.353267225835, Score, -1801.22, PathLength, 1800.0,sBreadthFirstSearchLowCost,Cost, 2160.954833774878, Score, -4701.19, PathLength, 4700.0,sBacktrackPath,Cost, 26.86558239473847, Score, -59.73, PathLength, 58.0,sLeastConnectedFirst,Cost, 24.916557592988376, Score, -54.78, PathLength, 53.0,sMostConnectedFirst,Cost, 24.117786884356136, Score, -52.97, PathLength, 51.0,
hRandomSet,Cost, 39.17085150063849, Score, 1305.9650000000001,sRandomWalk,Cost, 1694.340700570301, Score, -3664.62, PathLength, 3663.0,sConstrainedRandomWalk,Cost, 38.98728150678405, Score, -85.45, PathLength, 84.0,sLowEdgeCost,Cost, 37.73457526582749, Score, -83.01, PathLength, 82.0,sDepthFirstSearch,Cost, 38.75229589563315, Score, -84.93, PathLength, 83.0,sDepthFirstSearchLowCost,Cost, 38.08364671020429, Score, -83.58, PathLength, 82.0,sBreadthFirstSearch,Cost, 1097.4930890717908, Score, -2388.01, PathLength, 2387.0,sBreadthFirstSearchLowCost,Cost, 2928.2554906638184, Score, -6407.43, PathLength, 6406.0,sBacktrackPath,Cost, 43.016080245174436, Score, -95.69, PathLength, 94.0,sLeastConnectedFirst,Cost, 37.59071784661376, Score, -82.35, PathLength, 81.0,sMostConnectedFirst,Cost, 38.59459458248348, Score, -84.58, PathLength, 83.0,
hRandomFixedDistance,Cost, 8.820864319902569, Score, 1011.5540000000001,sRandomWalk,Cost, 1220.496315064189, Score, -2664.06, PathLength, 2663.0,sConstrainedRandomWalk,Cost, 29.734790408382437, Score, -65.17, PathLength, 64.0,sLowEdgeCost,Cost, 28.429498889016585, Score, -62.85, PathLength, 61.0,sDepthFirstSearch,Cost, 26.66768524937494, Score, -58.78, PathLength, 57.0,sDepthFirstSearchLowCost,Cost, 30.3958262881475, Score, -66.98, PathLength, 65.0,sBreadthFirstSearch,Cost, 939.1978254763426, Score, -2024.08, PathLength, 2023.0,sBreadthFirstSearchLowCost,Cost, 2259.009141126099, Score, -4962.24, PathLength, 4961.0,sBacktrackPath,Cost, 34.37034811351679, Score, -76.58, PathLength, 75.0,sLeastConnectedFirst,Cost, 31.222958540767646, Score, -68.37, PathLength, 67.0,sMostConnectedFirst,Cost, 30.32607572913428, Score, -66.43, PathLength, 65.0,
hLowEdgeCostRandomFixedDistance,Cost, 6.269063155869718, Score, 994.9240000000002,sRandomWalk,Cost, 1256.2523957630576, Score, -2734.96, PathLength, 2733.0,sConstrainedRandomWalk,Cost, 27.468427839098002, Score, -60.77, PathLength, 59.0,sLowEdgeCost,Cost, 28.393123781298822, Score, -62.93, PathLength, 61.0,sDepthFirstSearch,Cost, 28.510622899090986, Score, -62.33, PathLength, 61.0,sDepthFirstSearchLowCost,Cost, 28.400164442988654, Score, -62.47, PathLength, 61.0,sBreadthFirstSearch,Cost, 974.3341497951021, Score, -2111.91, PathLength, 2110.0,sBreadthFirstSearchLowCost,Cost, 2176.058013496828, Score, -4662.01, PathLength, 4661.0,sBacktrackPath,Cost, 31.21162596321492, Score, -70.23, PathLength, 69.0,sLeastConnectedFirst,Cost, 27.588284166995614, Score, -60.5, PathLength, 59.0,sMostConnectedFirst,Cost, 27.658056819926305, Score, -61.13, PathLength, 60.0,
hMinimumConnectivity,Cost, 2.285637231777633, Score, 724.697,sRandomWalk,Cost, 763.2527819197027, Score, -1655.6, PathLength, 1654.0,sConstrainedRandomWalk,Cost, 22.839846417164676, Score, -50.39, PathLength, 49.0,sLowEdgeCost,Cost, 26.284232999470756, Score, -58.21, PathLength, 57.0,sDepthFirstSearch,Cost, 23.15502236349724, Score, -51.1, PathLength, 50.0,sDepthFirstSearchLowCost,Cost, 24.412989647309924, Score, -54.22, PathLength, 53.0,sBreadthFirstSearch,Cost, 518.9860155842706, Score, -1125.97, PathLength, 1124.0,sBreadthFirstSearchLowCost,Cost, 1859.925467365907, Score, -4068.13, PathLength, 4067.0,sBacktrackPath,Cost, 29.860597394049446, Score, -66.74, PathLength, 65.0,sLeastConnectedFirst,Cost, 25.220579407552723, Score, -55.65, PathLength, 54.0,sMostConnectedFirst,Cost, 27.695958212811878, Score, -60.96, PathLength, 59.0,
hMaxDistance,Cost, 219.59316167518125, Score, 1211.6370000000002,sRandomWalk,Cost, 1377.3401657833933, Score, -2974.58, PathLength, 2973.0,sConstrainedRandomWalk,Cost, 34.01789056920331, Score, -74.31, PathLength, 73.0,sLowEdgeCost,Cost, 32.57913977561338, Score, -72.07, PathLength, 71.0,sDepthFirstSearch,Cost, 35.82411056133252, Score, -78.26, PathLength, 77.0,sDepthFirstSearchLowCost,Cost, 35.753814399822815, Score, -78.61, PathLength, 77.0,sBreadthFirstSearch,Cost, 1220.936413130324, Score, -2633.63, PathLength, 2632.0,sBreadthFirstSearchLowCost,Cost, 2706.092061076235, Score, -5968.01, PathLength, 5967.0,sBacktrackPath,Cost, 38.6453862973941, Score, -85.15, PathLength, 84.0,sLeastConnectedFirst,Cost, 33.04667868106633, Score, -72.47, PathLength, 71.0,sMostConnectedFirst,Cost, 36.32250657843256, Score, -79.28, PathLength, 78.0,
hRandom,Cost, 5.1713733567445646, Score, 835.2870000000001,sRandomWalk,Cost, 1178.3382408341186, Score, -2128.45, PathLength, 2127.0,sConstrainedRandomWalk,Cost, 30.04485029111113, Score, -55.05, PathLength, 54.0,sLowEdgeCost,Cost, 30.282868872788175, Score, -55.89, PathLength, 54.0,sDepthFirstSearch,Cost, 33.2442266034849, Score, -61.23, PathLength, 60.0,sDepthFirstSearchLowCost,Cost, 30.83196821810403, Score, -57.04, PathLength, 56.0,sBreadthFirstSearch,Cost, 659.7642817915535, Score, -1168.22, PathLength, 1167.0,sBreadthFirstSearchLowCost,Cost, 2568.6122885182485, Score, -4652.2, PathLength, 4651.0,sBacktrackPath,Cost, 34.55235128684873, Score, -64.49, PathLength, 63.0,sLeastConnectedFirst,Cost, 29.679626261019003, Score, -54.61, PathLength, 53.0,sMostConnectedFirst,Cost, 30.345796232920502, Score, -55.69, PathLength, 54.0,
hRandomDirection,Cost, 2.2174071480299364, Score, 709.439,sRandomWalk,Cost, 918.4989172141818, Score, -1665.85, PathLength, 1664.0,sConstrainedRandomWalk,Cost, 29.63925910466066, Score, -54.25, PathLength, 53.0,sLowEdgeCost,Cost, 28.882758910765105, Score, -53.5, PathLength, 52.0,sDepthFirstSearch,Cost, 29.016630675878837, Score, -53.42, PathLength, 52.0,sDepthFirstSearchLowCost,Cost, 29.09072758437706, Score, -54.01, PathLength, 53.0,sBreadthFirstSearch,Cost, 838.064223394378, Score, -1467.08, PathLength, 1466.0,sBreadthFirstSearchLowCost,Cost, 1962.591739156095, Score, -3563.13, PathLength, 3562.0,sBacktrackPath,Cost, 38.561981697028806, Score, -73.26, PathLength, 72.0,sLeastConnectedFirst,Cost, 28.82784800206647, Score, -52.93, PathLength, 51.0,sMostConnectedFirst,Cost, 31.107127064695863, Score, -56.96, PathLength, 55.0,
hRandomSet,Cost, 48.14515506315923, Score, 1299.9800000000002,sRandomWalk,Cost, 2122.756047696595, Score, -3839.98, PathLength, 3838.0,sConstrainedRandomWalk,Cost, 46.77565847765699, Score, -85.13, PathLength, 84.0,sLowEdgeCost,Cost, 45.61073257471827, Score, -83.56, PathLength, 82.0,sDepthFirstSearch,Cost, 46.92066994268546, Score, -85.78, PathLength, 84.0,sDepthFirstSearchLowCost,Cost, 46.901231000439154, Score, -86.1, PathLength, 85.0,sBreadthFirstSearch,Cost, 1270.7522530624242, Score, -2214.96, PathLength, 2213.0,sBreadthFirstSearchLowCost,Cost, 3490.285620280073, Score, -6335.72, PathLength, 6334.0,sBacktrackPath,Cost, 53.923498576493586, Score, -99.72, PathLength, 98.0,sLeastConnectedFirst,Cost, 46.46178294160962, Score, -84.78, PathLength, 83.0,sMostConnectedFirst,Cost, 46.07231072148742, Score, -84.07, PathLength, 83.0,
hRandomFixedDistance,Cost, 13.31676406523212, Score, 1115.6539999999998,sRandomWalk,Cost, 1570.7588566808681, Score, -2852.59, PathLength, 2851.0,sConstrainedRandomWalk,Cost, 33.317499578969425, Score, -61.18, PathLength, 60.0,sLowEdgeCost,Cost, 35.10566405552673, Score, -64.41, PathLength, 63.0,sDepthFirstSearch,Cost, 35.0387029685583, Score, -64.05, PathLength, 63.0,sDepthFirstSearchLowCost,Cost, 37.62555392155403, Score, -69.13, PathLength, 68.0,sBreadthFirstSearch,Cost, 1303.1631174506617, Score, -2257.49, PathLength, 2256.0,sBreadthFirstSearchLowCost,Cost, 3075.4609393885435, Score, -5550.91, PathLength, 5549.0,sBacktrackPath,Cost, 54.48317492970205, Score, -100.99, PathLength, 99.0,sLeastConnectedFirst,Cost, 37.51535026589764, Score, -68.57, PathLength, 67.0,sMostConnectedFirst,Cost, 36.541866596992975, Score, -67.22, PathLength, 66.0,
hLowEdgeCostRandomFixedDistance,Cost, 13.102683146846113, Score, 928.045,sRandomWalk,Cost, 1187.0964804860598, Score, -2142.46, PathLength, 2141.0,sConstrainedRandomWalk,Cost, 38.09413482410444, Score, -69.8, PathLength, 68.0,sLowEdgeCost,Cost, 36.98889151176305, Score, -67.8, PathLength, 66.0,sDepthFirstSearch,Cost, 34.673639959612615, Score, -63.76, PathLength, 62.0,sDepthFirstSearchLowCost,Cost, 36.90720320788732, Score, -67.75, PathLength, 66.0,sBreadthFirstSearch,Cost, 966.3357132085271, Score, -1691.39, PathLength, 1690.0,sBreadthFirstSearchLowCost,Cost, 2741.5617606915584, Score, -4959.81, PathLength, 4958.0,sBacktrackPath,Cost, 42.79865651041791, Score, -79.59, PathLength, 78.0,sLeastConnectedFirst,Cost, 36.34905810197901, Score, -66.44, PathLength, 65.0,sMostConnectedFirst,Cost, 39.22006158227273, Score, -71.65, PathLength, 70.0,
hMinimumConnectivity,Cost, 2.8014699187306156, Score, 813.622,sRandomWalk,Cost, 841.5231732342322, Score, -1541.44, PathLength, 1540.0,sConstrainedRandomWalk,Cost, 31.87321143244175, Score, -58.5, PathLength, 57.0,sLowEdgeCost,Cost, 26.115903862476443, Score, -48.37, PathLength, 47.0,sDepthFirstSearch,Cost, 30.501792597565572, Score, -55.73, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 32.09315405015436, Score, -59.09, PathLength, 58.0,sBreadthFirstSearch,Cost, 887.9732060618614, Score, -1553.14, PathLength, 1552.0,sBreadthFirstSearchLowCost,Cost, 2564.9685296685147, Score, -4640.78, PathLength, 4639.0,sBacktrackPath,Cost, 38.33307148235252, Score, -71.06, PathLength, 70.0,sLeastConnectedFirst,Cost, 28.45708968236338, Score, -52.11, PathLength, 51.0,sMostConnectedFirst,Cost, 30.308892884945315, Score, -56.0, PathLength, 55.0,
hMaxDistance,Cost, 260.0468628337524, Score, 1054.7920000000001,sRandomWalk,Cost, 1500.7365893674746, Score, -2708.4, PathLength, 2707.0,sConstrainedRandomWalk,Cost, 40.37959610444218, Score, -74.08, PathLength, 73.0,sLowEdgeCost,Cost, 39.860933345344804, Score, -73.53, PathLength, 72.0,sDepthFirstSearch,Cost, 38.33141112651082, Score, -70.17, PathLength, 69.0,sDepthFirstSearchLowCost,Cost, 40.91825832025029, Score, -75.15, PathLength, 74.0,sBreadthFirstSearch,Cost, 1093.7006426606551, Score, -1915.4, PathLength, 1914.0,sBreadthFirstSearchLowCost,Cost, 2967.3259410817973, Score, -5390.16, PathLength, 5389.0,sBacktrackPath,Cost, 47.28793241316686, Score, -87.59, PathLength, 86.0,sLeastConnectedFirst,Cost, 43.38656349985347, Score, -79.22, PathLength, 78.0,sMostConnectedFirst,Cost, 40.515065654554284, Score, -74.22, PathLength, 73.0,
hRandom,Cost, 4.0585324076067915, Score, 870.286,sRandomWalk,Cost, 1014.2649953468498, Score, -2348.49, PathLength, 2347.0,sConstrainedRandomWalk,Cost, 23.080017976856755, Score, -55.15, PathLength, 54.0,sLowEdgeCost,Cost, 26.078033248368044, Score, -62.0, PathLength, 61.0,sDepthFirstSearch,Cost, 25.961055052323363, Score, -61.22, PathLength, 60.0,sDepthFirstSearchLowCost,Cost, 21.672311146175954, Score, -52.04, PathLength, 51.0,sBreadthFirstSearch,Cost, 631.9966489643267, Score, -1546.49, PathLength, 1545.0,sBreadthFirstSearchLowCost,Cost, 1827.955752308464, Score, -4402.51, PathLength, 4401.0,sBacktrackPath,Cost, 25.937312522667195, Score, -62.2, PathLength, 61.0,sLeastConnectedFirst,Cost, 23.527848513316485, Score, -55.49, PathLength, 54.0,sMostConnectedFirst,Cost, 24.00258818005146, Score, -57.27, PathLength, 56.0,
hRandomDirection,Cost, 1.7071468714367546, Score, 809.9879999999997,sRandomWalk,Cost, 766.5566522249762, Score, -1791.88, PathLength, 1790.0,sConstrainedRandomWalk,Cost, 21.77875092805756, Score, -51.87, PathLength, 50.0,sLowEdgeCost,Cost, 22.922867233584398, Score, -54.22, PathLength, 53.0,sDepthFirstSearch,Cost, 22.31958971815648, Score, -53.74, PathLength, 52.0,sDepthFirstSearchLowCost,Cost, 23.713316281564243, Score, -55.98, PathLength, 54.0,sBreadthFirstSearch,Cost, 521.8658011114262, Score, -1293.59, PathLength, 1292.0,sBreadthFirstSearchLowCost,Cost, 1959.425108391984, Score, -4635.56, PathLength, 4634.0,sBacktrackPath,Cost, 23.223738327832002, Score, -56.67, PathLength, 55.0,sLeastConnectedFirst,Cost, 22.353605168182796, Score, -53.68, PathLength, 52.0,sMostConnectedFirst,Cost, 22.387777859592244, Score, -52.69, PathLength, 51.0,
hRandomSet,Cost, 38.53385068332091, Score, 1277.1379999999997,sRandomWalk,Cost, 1578.163807116406, Score, -3702.07, PathLength, 3701.0,sConstrainedRandomWalk,Cost, 35.92126706636867, Score, -84.81, PathLength, 83.0,sLowEdgeCost,Cost, 35.71777405040235, Score, -85.24, PathLength, 84.0,sDepthFirstSearch,Cost, 35.762733779364254, Score, -83.96, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 35.47717497695433, Score, -83.52, PathLength, 82.0,sBreadthFirstSearch,Cost, 867.9881964602613, Score, -2162.37, PathLength, 2161.0,sBreadthFirstSearchLowCost,Cost, 2695.8882700923687, Score, -6301.17, PathLength, 6300.0,sBacktrackPath,Cost, 43.01347282321999, Score, -100.6, PathLength, 99.0,sLeastConnectedFirst,Cost, 35.48715544976347, Score, -83.5, PathLength, 82.0,sMostConnectedFirst,Cost, 35.713131819032995, Score, -84.14, PathLength, 83.0,
hRandomFixedDistance,Cost, 18.69665355939552, Score, 1227.294,sRandomWalk,Cost, 1533.8317778526712, Score, -3525.73, PathLength, 3524.0,sConstrainedRandomWalk,Cost, 34.62426276491694, Score, -81.74, PathLength, 80.0,sLowEdgeCost,Cost, 32.2785775919361, Score, -77.11, PathLength, 76.0,sDepthFirstSearch,Cost, 31.32275177922233, Score, -74.7, PathLength, 73.0,sDepthFirstSearchLowCost,Cost, 32.37213786015902, Score, -76.98, PathLength, 75.0,sBreadthFirstSearch,Cost, 933.8735311894225, Score, -2346.24, PathLength, 2345.0,sBreadthFirstSearchLowCost,Cost, 2421.7238090107257, Score, -5843.69, PathLength, 5842.0,sBacktrackPath,Cost, 36.67566699765826, Score, -88.16, PathLength, 87.0,sLeastConnectedFirst,Cost, 32.86772917000915, Score, -77.7, PathLength, 76.0,sMostConnectedFirst,Cost, 34.4543818376265, Score, -80.89, PathLength, 79.0,
hLowEdgeCostRandomFixedDistance,Cost, 16.653656918201357, Score, 1170.0700000000006,sRandomWalk,Cost, 1357.7903998121476, Score, -3173.71, PathLength, 3172.0,sConstrainedRandomWalk,Cost, 32.06217235455527, Score, -75.46, PathLength, 74.0,sLowEdgeCost,Cost, 30.282600604575936, Score, -71.98, PathLength, 70.0,sDepthFirstSearch,Cost, 31.956762775614894, Score, -75.78, PathLength, 74.0,sDepthFirstSearchLowCost,Cost, 31.29511270346304, Score, -74.37, PathLength, 73.0,sBreadthFirstSearch,Cost, 818.1974537914127, Score, -2041.81, PathLength, 2040.0,sBreadthFirstSearchLowCost,Cost, 2460.992680294608, Score, -5952.67, PathLength, 5951.0,sBacktrackPath,Cost, 34.80231117027655, Score, -83.56, PathLength, 82.0,sLeastConnectedFirst,Cost, 32.70807408566404, Score, -77.1, PathLength, 76.0,sMostConnectedFirst,Cost, 31.409532409355833, Score, -74.26, PathLength, 73.0,
hMinimumConnectivity,Cost, 2.1114728125897386, Score, 825.4010000000001,sRandomWalk,Cost, 852.9096144939358, Score, -1998.38, PathLength, 1997.0,sConstrainedRandomWalk,Cost, 22.788139276551433, Score, -54.07, PathLength, 53.0,sLowEdgeCost,Cost, 22.677944761159647, Score, -53.87, PathLength, 52.0,sDepthFirstSearch,Cost, 24.42209910842194, Score, -57.74, PathLength, 56.0,sDepthFirstSearchLowCost,Cost, 22.911668019213803, Score, -54.51, PathLength, 53.0,sBreadthFirstSearch,Cost, 669.921639324059, Score, -1707.02, PathLength, 1706.0,sBreadthFirstSearchLowCost,Cost, 1767.0480308366034, Score, -4166.82, PathLength, 4165.0,sBacktrackPath,Cost, 24.662306957858792, Score, -59.6, PathLength, 58.0,sLeastConnectedFirst,Cost, 20.95064244948633, Score, -50.0, PathLength, 49.0,sMostConnectedFirst,Cost, 21.79922541692053, Score, -52.0, PathLength, 51.0,
hMaxDistance,Cost, 184.85501856414595, Score, 1152.2600000000002,sRandomWalk,Cost, 1335.3956927047905, Score, -3123.74, PathLength, 3122.0,sConstrainedRandomWalk,Cost, 32.624892464443306, Score, -77.35, PathLength, 76.0,sLowEdgeCost,Cost, 30.522795523046316, Score, -71.86, PathLength, 70.0,sDepthFirstSearch,Cost, 31.122478220590498, Score, -73.85, PathLength, 72.0,sDepthFirstSearchLowCost,Cost, 30.763218716177388, Score, -73.0, PathLength, 72.0,sBreadthFirstSearch,Cost, 767.4744312901862, Score, -1908.3, PathLength, 1907.0,sBreadthFirstSearchLowCost,Cost, 2500.4975943891527, Score, -5963.4, PathLength, 5962.0,sBacktrackPath,Cost, 34.510476377682856, Score, -82.2, PathLength, 81.0,sLeastConnectedFirst,Cost, 30.23540432983335, Score, -71.76, PathLength, 70.0,sMostConnectedFirst,Cost, 32.64847500814352, Score, -77.14, PathLength, 76.0,
hRandom,Cost, 4.666103695199568, Score, 911.0139999999999,sRandomWalk,Cost, 917.0189541856931, Score, -1879.77, PathLength, 1878.0,sConstrainedRandomWalk,Cost, 27.341182791169743, Score, -56.56, PathLength, 55.0,sLowEdgeCost,Cost, 26.958909960227665, Score, -55.98, PathLength, 54.0,sDepthFirstSearch,Cost, 24.658200749611947, Score, -51.22, PathLength, 50.0,sDepthFirstSearchLowCost,Cost, 28.00469946022888, Score, -58.4, PathLength, 57.0,sBreadthFirstSearch,Cost, 823.505829019916, Score, -1744.26, PathLength, 1743.0,sBreadthFirstSearchLowCost,Cost, 2478.2178729767033, Score, -5075.74, PathLength, 5074.0,sBacktrackPath,Cost, 33.162850484674166, Score, -69.44, PathLength, 68.0,sLeastConnectedFirst,Cost, 28.940218482110055, Score, -60.17, PathLength, 59.0,sMostConnectedFirst,Cost, 28.31214733105617, Score, -58.6, PathLength, 57.0,
hRandomDirection,Cost, 1.8952481384229396, Score, 868.7049999999996,sRandomWalk,Cost, 1139.0667106942449, Score, -2296.58, PathLength, 2295.0,sConstrainedRandomWalk,Cost, 23.672872470941996, Score, -49.0, PathLength, 48.0,sLowEdgeCost,Cost, 24.682854000388584, Score, -51.54, PathLength, 50.0,sDepthFirstSearch,Cost, 24.791221630089407, Score, -51.53, PathLength, 50.0,sDepthFirstSearchLowCost,Cost, 26.818302361804655, Score, -55.83, PathLength, 54.0,sBreadthFirstSearch,Cost, 770.9636225345268, Score, -1648.84, PathLength, 1647.0,sBreadthFirstSearchLowCost,Cost, 2098.9688618740497, Score, -4371.19, PathLength, 4370.0,sBacktrackPath,Cost, 29.95436727315869, Score, -62.57, PathLength, 61.0,sLeastConnectedFirst,Cost, 25.148084634874177, Score, -52.46, PathLength, 51.0,sMostConnectedFirst,Cost, 22.71976085191843, Score, -47.51, PathLength, 46.0,
hRandomSet,Cost, 42.116188740785404, Score, 1341.5079999999998,sRandomWalk,Cost, 1748.9047799937177, Score, -3545.6, PathLength, 3544.0,sConstrainedRandomWalk,Cost, 40.99222338476683, Score, -84.31, PathLength, 83.0,sLowEdgeCost,Cost, 39.28467108487936, Score, -80.87, PathLength, 79.0,sDepthFirstSearch,Cost, 40.45421613678583, Score, -83.32, PathLength, 82.0,sDepthFirstSearchLowCost,Cost, 40.09454975381999, Score, -82.71, PathLength, 81.0,sBreadthFirstSearch,Cost, 1292.4498072779852, Score, -2789.31, PathLength, 2788.0,sBreadthFirstSearchLowCost,Cost, 3123.3020981583545, Score, -6488.56, PathLength, 6487.0,sBacktrackPath,Cost, 44.73057292262918, Score, -93.29, PathLength, 92.0,sLeastConnectedFirst,Cost, 40.27343499706778, Score, -82.66, PathLength, 81.0,sMostConnectedFirst,Cost, 41.001514459104726, Score, -84.45, PathLength, 83.0,
hRandomFixedDistance,Cost, 1.9689562023116483, Score, 752.229,sRandomWalk,Cost, 846.4924601451625, Score, -1739.76, PathLength, 1738.0,sConstrainedRandomWalk,Cost, 25.263119284368425, Score, -52.3, PathLength, 51.0,sLowEdgeCost,Cost, 27.079799541706816, Score, -56.68, PathLength, 55.0,sDepthFirstSearch,Cost, 27.410312474847043, Score, -56.56, PathLength, 55.0,sDepthFirstSearchLowCost,Cost, 26.728613786143715, Score, -55.46, PathLength, 54.0,sBreadthFirstSearch,Cost, 671.6934603135711, Score, -1416.23, PathLength, 1415.0,sBreadthFirstSearchLowCost,Cost, 1923.435678051717, Score, -3975.2, PathLength, 3974.0,sBacktrackPath,Cost, 30.424767028926556, Score, -63.99, PathLength, 62.0,sLeastConnectedFirst,Cost, 25.808116058188112, Score, -53.49, PathLength, 52.0,sMostConnectedFirst,Cost, 25.507245133381584, Score, -52.62, PathLength, 51.0,
hLowEdgeCostRandomFixedDistance,Cost, 14.184248954385657, Score, 1095.1349999999998,sRandomWalk,Cost, 1328.1662120658887, Score, -2721.19, PathLength, 2720.0,sConstrainedRandomWalk,Cost, 33.9146523937384, Score, -69.65, PathLength, 68.0,sLowEdgeCost,Cost, 34.452108522792706, Score, -70.82, PathLength, 69.0,sDepthFirstSearch,Cost, 34.29341241776471, Score, -70.61, PathLength, 69.0,sDepthFirstSearchLowCost,Cost, 33.99553848497455, Score, -70.41, PathLength, 69.0,sBreadthFirstSearch,Cost, 1056.6709509084048, Score, -2261.45, PathLength, 2260.0,sBreadthFirstSearchLowCost,Cost, 2597.763322928379, Score, -5456.73, PathLength, 5455.0,sBacktrackPath,Cost, 41.98604318765836, Score, -87.61, PathLength, 86.0,sLeastConnectedFirst,Cost, 34.273472179255634, Score, -70.86, PathLength, 69.0,sMostConnectedFirst,Cost, 34.93948205978325, Score, -72.02, PathLength, 71.0,
hMinimumConnectivity,Cost, 2.391649034223437, Score, 796.2339999999999,sRandomWalk,Cost, 1055.9838575135325, Score, -2146.96, PathLength, 2145.0,sConstrainedRandomWalk,Cost, 26.541442621454486, Score, -54.88, PathLength, 53.0,sLowEdgeCost,Cost, 27.31746329360949, Score, -56.7, PathLength, 55.0,sDepthFirstSearch,Cost, 26.757914574718775, Score, -55.6, PathLength, 54.0,sDepthFirstSearchLowCost,Cost, 23.093967255214206, Score, -48.31, PathLength, 47.0,sBreadthFirstSearch,Cost, 531.2538769661032, Score, -1075.14, PathLength, 1074.0,sBreadthFirstSearchLowCost,Cost, 2086.8989983048905, Score, -4352.27, PathLength, 4351.0,sBacktrackPath,Cost, 30.176565552747284, Score, -64.18, PathLength, 63.0,sLeastConnectedFirst,Cost, 27.17661993976109, Score, -56.27, PathLength, 55.0,sMostConnectedFirst,Cost, 24.962310210122638, Score, -52.03, PathLength, 51.0,
hMaxDistance,Cost, 218.1697728002859, Score, 1258.0030000000002,sRandomWalk,Cost, 1408.0138023554114, Score, -2866.44, PathLength, 2865.0,sConstrainedRandomWalk,Cost, 34.236844693854735, Score, -70.77, PathLength, 69.0,sLowEdgeCost,Cost, 37.18589821353784, Score, -76.71, PathLength, 75.0,sDepthFirstSearch,Cost, 35.04889434562183, Score, -71.97, PathLength, 70.0,sDepthFirstSearchLowCost,Cost, 36.797562285491196, Score, -75.94, PathLength, 74.0,sBreadthFirstSearch,Cost, 1317.6199602432077, Score, -2857.7, PathLength, 2856.0,sBreadthFirstSearchLowCost,Cost, 2987.4648157307192, Score, -6307.96, PathLength, 6306.0,sBacktrackPath,Cost, 46.192950481066745, Score, -97.15, PathLength, 96.0,sLeastConnectedFirst,Cost, 37.33178496437617, Score, -77.11, PathLength, 76.0,sMostConnectedFirst,Cost, 37.89781399053294, Score, -78.28, PathLength, 77.0,
hRandom,Cost, 4.247260857876543, Score, 812.092,sRandomWalk,Cost, 883.16876319386, Score, -1941.44, PathLength, 1940.0,sConstrainedRandomWalk,Cost, 24.64977398912018, Score, -55.17, PathLength, 54.0,sLowEdgeCost,Cost, 27.32026736703746, Score, -61.81, PathLength, 60.0,sDepthFirstSearch,Cost, 26.80048606853273, Score, -59.57, PathLength, 58.0,sDepthFirstSearchLowCost,Cost, 26.01316950392251, Score, -58.39, PathLength, 57.0,sBreadthFirstSearch,Cost, 781.5116440250787, Score, -1873.35, PathLength, 1872.0,sBreadthFirstSearchLowCost,Cost, 1718.6839164678, Score, -3876.13, PathLength, 3875.0,sBacktrackPath,Cost, 32.778346757754036, Score, -74.34, PathLength, 73.0,sLeastConnectedFirst,Cost, 28.628801508816775, Score, -64.13, PathLength, 63.0,sMostConnectedFirst,Cost, 25.14116653141208, Score, -56.59, PathLength, 55.0,
